row	column	plate	well	UID	clone	name	marker
2	47	-	-	ECK1060	ECK1060-2-47	flgD	aph(KEIO:flgD)
2	48	-	-	ECK1060	ECK1060-2-48	flgD	aph(KEIO:flgD)
3	1	-	-	ECK3649	ECK3649-3-1	setC	aph(KEIO:setC)
3	2	-	-	ECK3649	ECK3649-3-2	setC	aph(KEIO:setC)
3	3	-	-	ECK4186	ECK4186-3-3	yjfP	aph(KEIO:yjfP)
3	4	-	-	ECK4186	ECK4186-3-4	yjfP	aph(KEIO:yjfP)
3	5	-	-	ECK3689	ECK3689-3-5	yidA	aph(KEIO:yidA)
3	6	-	-	ECK3689	ECK3689-3-6	yidA	aph(KEIO:yidA)
3	7	-	-	ECK4216	ECK4216-3-7	tamA	aph(KEIO:tamA)
3	8	-	-	ECK4216	ECK4216-3-8	tamA	aph(KEIO:tamA)
3	9	-	-	ECK3748	ECK3748-3-9	hsrA	aph(KEIO:hsrA)
3	10	-	-	ECK3748	ECK3748-3-10	hsrA	aph(KEIO:hsrA)
3	11	-	-	ECK4243	ECK4243-3-11	bdcA	aph(KEIO:bdcA)
3	12	-	-	ECK4243	ECK4243-3-12	bdcA	aph(KEIO:bdcA)
3	13	-	-	ECK3826	ECK3826-3-13	rmuC	aph(KEIO:rmuC)
3	14	-	-	ECK3826	ECK3826-3-14	rmuC	aph(KEIO:rmuC)
3	15	-	-	ECK4298	ECK4298-3-15	yjhX	aph(KEIO:yjhX)
3	16	-	-	ECK4298	ECK4298-3-16	yjhX	aph(KEIO:yjhX)
3	17	-	-	ECK3871	ECK3871-3-17	yihQ	aph(KEIO:yihQ)
3	18	-	-	ECK3871	ECK3871-3-18	yihQ	aph(KEIO:yihQ)
3	19	-	-	ECK4331	ECK4331-3-19	yjiR	aph(KEIO:yjiR)
3	20	-	-	ECK4331	ECK4331-3-20	yjiR	aph(KEIO:yjiR)
3	21	-	-	ECK3913	ECK3913-3-21	yiiR	aph(KEIO:yiiR)
3	22	-	-	ECK3913	ECK3913-3-22	yiiR	aph(KEIO:yiiR)
3	23	-	-	ECK4379	ECK4379-3-23	ytjB	aph(KEIO:ytjB)
3	24	-	-	ECK4379	ECK4379-3-24	ytjB	aph(KEIO:ytjB)
3	25	-	-	ECK3991	ECK3991-3-25	yjaG	aph(KEIO:yjaG)
3	26	-	-	ECK3991	ECK3991-3-26	yjaG	aph(KEIO:yjaG)
3	27	-	-	ECK0697	ECK0697-3-27	phr	aph(KEIO:phr)
3	28	-	-	ECK0697	ECK0697-3-28	phr	aph(KEIO:phr)
3	29	-	-	ECK4022	ECK4022-3-29	psiE	aph(KEIO:psiE)
3	30	-	-	ECK4022	ECK4022-3-30	psiE	aph(KEIO:psiE)
3	31	-	-	ECK1843	ECK1843-3-31	holE	aph(KEIO:holE)
3	32	-	-	ECK1843	ECK1843-3-32	holE	aph(KEIO:holE)
3	33	-	-	ECK4057	ECK4057-3-33	yjcD	aph(KEIO:yjcD)
3	34	-	-	ECK4057	ECK4057-3-34	yjcD	aph(KEIO:yjcD)
3	35	-	-	empty	empty-3-35	empty	aph(KEIO:empty)
3	36	-	-	empty	empty-3-36	empty	aph(KEIO:empty)
3	37	-	-	ECK4101	ECK4101-3-37	yjdM	aph(KEIO:yjdM)
3	38	-	-	ECK4101	ECK4101-3-38	yjdM	aph(KEIO:yjdM)
3	39	-	-	ECK4339	ECK4339-3-39	hsdM	aph(KEIO:hsdM)
3	40	-	-	ECK4339	ECK4339-3-40	hsdM	aph(KEIO:hsdM)
3	41	-	-	ECK4135	ECK4135-3-41	yjeH	aph(KEIO:yjeH)
3	42	-	-	ECK4135	ECK4135-3-42	yjeH	aph(KEIO:yjeH)
3	43	-	-	ECK0105	ECK0105-3-43	hofC	aph(KEIO:hofC)
3	44	-	-	ECK0105	ECK0105-3-44	hofC	aph(KEIO:hofC)
3	45	-	-	ECK4174	ECK4174-3-45	nsrR	aph(KEIO:nsrR)
3	46	-	-	ECK4174	ECK4174-3-46	nsrR	aph(KEIO:nsrR)
3	47	-	-	empty	empty-3-47	empty	aph(KEIO:empty)
3	48	-	-	empty	empty-3-48	empty	aph(KEIO:empty)
4	1	-	-	ECK1495	ECK1495-4-1	ydeQ	aph(KEIO:ydeQ)
4	2	-	-	ECK1495	ECK1495-4-2	ydeQ	aph(KEIO:ydeQ)
4	3	-	-	ECK3315	ECK3315-4-3	gspG	aph(KEIO:gspG)
4	4	-	-	ECK3315	ECK3315-4-4	gspG	aph(KEIO:gspG)
4	5	-	-	ECK1881	ECK1881-4-5	flhB	aph(KEIO:flhB)
4	6	-	-	ECK1881	ECK1881-4-6	flhB	aph(KEIO:flhB)
4	7	-	-	ECK3699	ECK3699-4-7	mnmE	aph(KEIO:mnmE)
4	8	-	-	ECK3699	ECK3699-4-8	mnmE	aph(KEIO:mnmE)
4	9	-	-	ECK1937	ECK1937-4-9	fliG	aph(KEIO:fliG)
4	10	-	-	ECK1937	ECK1937-4-10	fliG	aph(KEIO:fliG)
4	11	-	-	ECK0500	ECK0500-4-11	gcl	aph(KEIO:gcl)
4	12	-	-	ECK0500	ECK0500-4-12	gcl	aph(KEIO:gcl)
4	13	-	-	ECK1949	ECK1949-4-13	rcsA	aph(KEIO:rcsA)
4	14	-	-	ECK1949	ECK1949-4-14	rcsA	aph(KEIO:rcsA)
4	15	-	-	ECK0993	ECK0993-4-15	agp	aph(KEIO:agp)
4	16	-	-	ECK0993	ECK0993-4-16	agp	aph(KEIO:agp)
4	17	-	-	ECK3131	ECK3131-4-17	yraI	aph(KEIO:yraI)
4	18	-	-	ECK3131	ECK3131-4-18	yraI	aph(KEIO:yraI)
4	19	-	-	ECK1598	ECK1598-4-19	pntA	aph(KEIO:pntA)
4	20	-	-	ECK1598	ECK1598-4-20	pntA	aph(KEIO:pntA)
4	21	-	-	ECK3619	ECK3619-4-21	waaS	aph(KEIO:waaS)
4	22	-	-	ECK3619	ECK3619-4-22	waaS	aph(KEIO:waaS)
4	23	-	-	ECK2034	ECK2034-4-23	rfbD	aph(KEIO:rfbD)
4	24	-	-	ECK2034	ECK2034-4-24	rfbD	aph(KEIO:rfbD)
4	25	-	-	ECK3779	ECK3779-4-25	rffD	aph(KEIO:rffD)
4	26	-	-	ECK3779	ECK3779-4-26	rffD	aph(KEIO:rffD)
4	27	-	-	ECK2498	ECK2498-4-27	ppx	aph(KEIO:ppx)
4	28	-	-	ECK2498	ECK2498-4-28	ppx	aph(KEIO:ppx)
4	29	-	-	ECK4305	ECK4305-4-29	fimA	aph(KEIO:fimA)
4	30	-	-	ECK4305	ECK4305-4-30	fimA	aph(KEIO:fimA)
4	31	-	-	ECK2759	ECK2759-4-31	cysJ	aph(KEIO:cysJ)
4	32	-	-	ECK2759	ECK2759-4-32	cysJ	aph(KEIO:cysJ)
4	33	-	-	ECK0467	ECK0467-4-33	htpG	aph(KEIO:htpG)
4	34	-	-	ECK0467	ECK0467-4-34	htpG	aph(KEIO:htpG)
4	35	-	-	ECK2952	ECK2952-4-35	ansB	aph(KEIO:ansB)
4	36	-	-	ECK2952	ECK2952-4-36	ansB	aph(KEIO:ansB)
4	37	-	-	ECK1285	ECK1285-4-37	sapF	aph(KEIO:sapF)
4	38	-	-	ECK1285	ECK1285-4-38	sapF	aph(KEIO:sapF)
4	39	-	-	ECK3325	ECK3325-4-39	chiA	aph(KEIO:chiA)
4	40	-	-	ECK3325	ECK3325-4-40	chiA	aph(KEIO:chiA)
4	41	-	-	ECK1888	ECK1888-4-41	cheW	aph(KEIO:cheW)
4	42	-	-	ECK1888	ECK1888-4-42	cheW	aph(KEIO:cheW)
4	43	-	-	ECK3815	ECK3815-4-43	pldA	aph(KEIO:pldA)
4	44	-	-	ECK3815	ECK3815-4-44	pldA	aph(KEIO:pldA)
4	45	-	-	ECK2788	ECK2788-4-45	syd	aph(KEIO:syd)
4	46	-	-	ECK2788	ECK2788-4-46	syd	aph(KEIO:syd)
4	47	-	-	ECK4066	ECK4066-4-47	nrfD	aph(KEIO:nrfD)
4	48	-	-	ECK4066	ECK4066-4-48	nrfD	aph(KEIO:nrfD)
5	1	-	-	ECK1966	ECK1966-5-1	yedX	aph(KEIO:yedX)
5	2	-	-	ECK1966	ECK1966-5-2	yedX	aph(KEIO:yedX)
5	3	-	-	ECK3173	ECK3173-5-3	yhbE	aph(KEIO:yhbE)
5	4	-	-	ECK3173	ECK3173-5-4	yhbE	aph(KEIO:yhbE)
5	5	-	-	ECK1774	ECK1774-5-5	ydjL	aph(KEIO:ydjL)
5	6	-	-	ECK1774	ECK1774-5-6	ydjL	aph(KEIO:ydjL)
5	7	-	-	ECK3194	ECK3194-5-7	yhbJ	aph(KEIO:yhbJ)
5	8	-	-	ECK3194	ECK3194-5-8	yhbJ	aph(KEIO:yhbJ)
5	9	-	-	ECK2877	ECK2877-5-9	xdhD	aph(KEIO:xdhD)
5	10	-	-	ECK2877	ECK2877-5-10	xdhD	aph(KEIO:xdhD)
5	11	-	-	ECK3229	ECK3229-5-11	aaeB	aph(KEIO:aaeB)
5	12	-	-	ECK3229	ECK3229-5-12	aaeB	aph(KEIO:aaeB)
5	13	-	-	ECK2916	ECK2916-5-13	scpC	aph(KEIO:scpC)
5	14	-	-	ECK2916	ECK2916-5-14	scpC	aph(KEIO:scpC)
5	15	-	-	ECK3267	ECK3267-5-15	yrdB	aph(KEIO:yrdB)
5	16	-	-	ECK3267	ECK3267-5-16	yrdB	aph(KEIO:yrdB)
5	17	-	-	ECK2949	ECK2949-5-17	rdgB	aph(KEIO:rdgB)
5	18	-	-	ECK2949	ECK2949-5-18	rdgB	aph(KEIO:rdgB)
5	19	-	-	ECK3342	ECK3342-5-19	yheU	aph(KEIO:yheU)
5	20	-	-	ECK3342	ECK3342-5-20	yheU	aph(KEIO:yheU)
5	21	-	-	ECK2978	ECK2978-5-21	yghR	aph(KEIO:yghR)
5	22	-	-	ECK2978	ECK2978-5-22	yghR	aph(KEIO:yghR)
5	23	-	-	ECK3375	ECK3375-5-23	damX	aph(KEIO:damX)
5	24	-	-	ECK3375	ECK3375-5-24	damX	aph(KEIO:damX)
5	25	-	-	ECK3018	ECK3018-5-25	ygiZ	aph(KEIO:ygiZ)
5	26	-	-	ECK3018	ECK3018-5-26	ygiZ	aph(KEIO:ygiZ)
5	27	-	-	ECK3425	ECK3425-5-27	yhhX	aph(KEIO:yhhX)
5	28	-	-	ECK3425	ECK3425-5-28	yhhX	aph(KEIO:yhhX)
5	29	-	-	ECK3031	ECK3031-5-29	zupT	aph(KEIO:zupT)
5	30	-	-	ECK3031	ECK3031-5-30	zupT	aph(KEIO:zupT)
5	31	-	-	ECK3452	ECK3452-5-31	yhhN	aph(KEIO:yhhN)
5	32	-	-	ECK3452	ECK3452-5-32	yhhN	aph(KEIO:yhhN)
5	33	-	-	ECK3058	ECK3058-5-33	mug	aph(KEIO:mug)
5	34	-	-	ECK3058	ECK3058-5-34	mug	aph(KEIO:mug)
5	35	-	-	ECK3495	ECK3495-5-35	hdeD	aph(KEIO:hdeD)
5	36	-	-	ECK3495	ECK3495-5-36	hdeD	aph(KEIO:hdeD)
5	37	-	-	ECK3073	ECK3073-5-37	higB	aph(KEIO:higB)
5	38	-	-	ECK3073	ECK3073-5-38	higB	aph(KEIO:higB)
5	39	-	-	ECK3520	ECK3520-5-39	yhjR	aph(KEIO:yhjR)
5	40	-	-	ECK3520	ECK3520-5-40	yhjR	aph(KEIO:yhjR)
5	41	-	-	ECK3094	ECK3094-5-41	yhaH	aph(KEIO:yhaH)
5	42	-	-	ECK3094	ECK3094-5-42	yhaH	aph(KEIO:yhaH)
5	43	-	-	ECK3550	ECK3550-5-43	wecH	aph(KEIO:wecH)
5	44	-	-	ECK3550	ECK3550-5-44	wecH	aph(KEIO:wecH)
5	45	-	-	ECK3138	ECK3138-5-45	yraP	aph(KEIO:yraP)
5	46	-	-	ECK3138	ECK3138-5-46	yraP	aph(KEIO:yraP)
5	47	-	-	ECK3585	ECK3585-5-47	yibG	aph(KEIO:yibG)
5	48	-	-	ECK3585	ECK3585-5-48	yibG	aph(KEIO:yibG)
6	1	-	-	ECK0456	ECK0456-6-1	acrB	aph(KEIO:acrB)
6	2	-	-	ECK0456	ECK0456-6-2	acrB	aph(KEIO:acrB)
6	3	-	-	ECK4384	ECK4384-6-3	slt	aph(KEIO:slt)
6	4	-	-	ECK4384	ECK4384-6-4	slt	aph(KEIO:slt)
6	5	-	-	ECK0581	ECK0581-6-5	fepC	aph(KEIO:fepC)
6	6	-	-	ECK0581	ECK0581-6-6	fepC	aph(KEIO:fepC)
6	7	-	-	ECK0586	ECK0586-6-7	entC	aph(KEIO:entC)
6	8	-	-	ECK0586	ECK0586-6-8	entC	aph(KEIO:entC)
6	9	-	-	ECK0243	ECK0243-6-9	proB	aph(KEIO:proB)
6	10	-	-	ECK0243	ECK0243-6-10	proB	aph(KEIO:proB)
6	11	-	-	ECK0765	ECK0765-6-11	bioF	aph(KEIO:bioF)
6	12	-	-	ECK0765	ECK0765-6-12	bioF	aph(KEIO:bioF)
6	13	-	-	ECK0861	ECK0861-6-13	ltaE	aph(KEIO:ltaE)
6	14	-	-	ECK0861	ECK0861-6-14	ltaE	aph(KEIO:ltaE)
6	15	-	-	ECK0817	ECK0817-6-15	moeA	aph(KEIO:moeA)
6	16	-	-	ECK0817	ECK0817-6-16	moeA	aph(KEIO:moeA)
6	17	-	-	ECK1257	ECK1257-6-17	trpD	aph(KEIO:trpD)
6	18	-	-	ECK1257	ECK1257-6-18	trpD	aph(KEIO:trpD)
6	19	-	-	ECK1810	ECK1810-6-19	pabB	aph(KEIO:pabB)
6	20	-	-	ECK1810	ECK1810-6-20	pabB	aph(KEIO:pabB)
6	21	-	-	ECK1394	ECK1394-6-21	paaJ	aph(KEIO:paaJ)
6	22	-	-	ECK1394	ECK1394-6-22	paaJ	aph(KEIO:paaJ)
6	23	-	-	ECK2192	ECK2192-6-23	ccmB	aph(KEIO:ccmB)
6	24	-	-	ECK2192	ECK2192-6-24	ccmB	aph(KEIO:ccmB)
6	25	-	-	ECK1759	ECK1759-6-25	gdhA	aph(KEIO:gdhA)
6	26	-	-	ECK1759	ECK1759-6-26	gdhA	aph(KEIO:gdhA)
6	27	-	-	ECK2580	ECK2580-6-27	trxC	aph(KEIO:trxC)
6	28	-	-	ECK2580	ECK2580-6-28	trxC	aph(KEIO:trxC)
6	29	-	-	ECK2038	ECK2038-6-29	wcaL	aph(KEIO:wcaL)
6	30	-	-	ECK2038	ECK2038-6-30	wcaL	aph(KEIO:wcaL)
6	31	-	-	ECK3348	ECK3348-6-31	pabA	aph(KEIO:pabA)
6	32	-	-	ECK3348	ECK3348-6-32	pabA	aph(KEIO:pabA)
6	33	-	-	ECK2548	ECK2548-6-33	glyA	aph(KEIO:glyA)
6	34	-	-	ECK2548	ECK2548-6-34	glyA	aph(KEIO:glyA)
6	35	-	-	ECK3981	ECK3981-6-35	thiH	aph(KEIO:thiH)
6	36	-	-	ECK3981	ECK3981-6-36	thiH	aph(KEIO:thiH)
6	37	-	-	ECK2909	ECK2909-6-37	serA	aph(KEIO:serA)
6	38	-	-	ECK2909	ECK2909-6-38	serA	aph(KEIO:serA)
6	39	-	-	ECK0376	ECK0376-6-39	ddlA	aph(KEIO:ddlA)
6	40	-	-	ECK0376	ECK0376-6-40	ddlA	aph(KEIO:ddlA)
6	41	-	-	ECK3662	ECK3662-6-41	ilvB	aph(KEIO:ilvB)
6	42	-	-	ECK3662	ECK3662-6-42	ilvB	aph(KEIO:ilvB)
6	43	-	-	ECK1025	ECK1025-6-43	csgE	aph(KEIO:csgE)
6	44	-	-	ECK1025	ECK1025-6-44	csgE	aph(KEIO:csgE)
6	45	-	-	ECK3948	ECK3948-6-45	argE	aph(KEIO:argE)
6	46	-	-	ECK3948	ECK3948-6-46	argE	aph(KEIO:argE)
6	47	-	-	ECK1061	ECK1061-6-47	flgE	aph(KEIO:flgE)
6	48	-	-	ECK1061	ECK1061-6-48	flgE	aph(KEIO:flgE)
7	1	-	-	ECK3652	ECK3652-7-1	yicS	aph(KEIO:yicS)
7	2	-	-	ECK3652	ECK3652-7-2	yicS	aph(KEIO:yicS)
7	3	-	-	ECK4187	ECK4187-7-3	ulaR	aph(KEIO:ulaR)
7	4	-	-	ECK4187	ECK4187-7-4	ulaR	aph(KEIO:ulaR)
7	5	-	-	ECK3703	ECK3703-7-5	mdtL	aph(KEIO:mdtL)
7	6	-	-	ECK3703	ECK3703-7-6	mdtL	aph(KEIO:mdtL)
7	7	-	-	ECK4217	ECK4217-7-7	tamB	aph(KEIO:tamB)
7	8	-	-	ECK4217	ECK4217-7-8	tamB	aph(KEIO:tamB)
7	9	-	-	ECK3757	ECK3757-7-9	yifE	aph(KEIO:yifE)
7	10	-	-	ECK3757	ECK3757-7-10	yifE	aph(KEIO:yifE)
7	11	-	-	ECK4248	ECK4248-7-11	rraB	aph(KEIO:rraB)
7	12	-	-	ECK4248	ECK4248-7-12	rraB	aph(KEIO:rraB)
7	13	-	-	ECK3850	ECK3850-7-13	yihD	aph(KEIO:yihD)
7	14	-	-	ECK3850	ECK3850-7-14	yihD	aph(KEIO:yihD)
7	15	-	-	ECK4299	ECK4299-7-15	yjhR	aph(KEIO:yjhR)
7	16	-	-	ECK4299	ECK4299-7-16	yjhR	aph(KEIO:yjhR)
7	17	-	-	ECK3872	ECK3872-7-17	yihR	aph(KEIO:yihR)
7	18	-	-	ECK3872	ECK3872-7-18	yihR	aph(KEIO:yihR)
7	19	-	-	ECK4332	ECK4332-7-19	yjiS	aph(KEIO:yjiS)
7	20	-	-	ECK4332	ECK4332-7-20	yjiS	aph(KEIO:yjiS)
7	21	-	-	ECK3914	ECK3914-7-21	yiiS	aph(KEIO:yiiS)
7	22	-	-	ECK3914	ECK3914-7-22	yiiS	aph(KEIO:yiiS)
7	23	-	-	ECK4383	ECK4383-7-23	yjjK	aph(KEIO:yjjK)
7	24	-	-	ECK4383	ECK4383-7-24	yjjK	aph(KEIO:yjjK)
7	25	-	-	ECK3993	ECK3993-7-25	yjaH	aph(KEIO:yjaH)
7	26	-	-	ECK3993	ECK3993-7-26	yjaH	aph(KEIO:yjaH)
7	27	-	-	ECK1046	ECK1046-7-27	dinI	aph(KEIO:dinI)
7	28	-	-	ECK1046	ECK1046-7-28	dinI	aph(KEIO:dinI)
7	29	-	-	ECK4030	ECK4030-7-29	yjbI	aph(KEIO:yjbI)
7	30	-	-	ECK4030	ECK4030-7-30	yjbI	aph(KEIO:yjbI)
7	31	-	-	ECK1862	ECK1862-7-31	ruvA	aph(KEIO:ruvA)
7	32	-	-	ECK1862	ECK1862-7-32	ruvA	aph(KEIO:ruvA)
7	33	-	-	ECK4058	ECK4058-7-33	yjcE	aph(KEIO:yjcE)
7	34	-	-	ECK4058	ECK4058-7-34	yjcE	aph(KEIO:yjcE)
7	35	-	-	empty	empty-7-35	empty	aph(KEIO:empty)
7	36	-	-	empty	empty-7-36	empty	aph(KEIO:empty)
7	37	-	-	ECK4102	ECK4102-7-37	yjdA	aph(KEIO:yjdA)
7	38	-	-	ECK4102	ECK4102-7-38	yjdA	aph(KEIO:yjdA)
7	39	-	-	ECK4341	ECK4341-7-39	mrr	aph(KEIO:mrr)
7	40	-	-	ECK4341	ECK4341-7-40	mrr	aph(KEIO:mrr)
7	41	-	-	ECK4139	ECK4139-7-41	yjeJ	aph(KEIO:yjeJ)
7	42	-	-	ECK4139	ECK4139-7-42	yjeJ	aph(KEIO:yjeJ)
7	43	-	-	ECK0106	ECK0106-7-43	hofB	aph(KEIO:hofB)
7	44	-	-	ECK0106	ECK0106-7-44	hofB	aph(KEIO:hofB)
7	45	-	-	ECK4176	ECK4176-7-45	rlmB	aph(KEIO:rlmB)
7	46	-	-	ECK4176	ECK4176-7-46	rlmB	aph(KEIO:rlmB)
7	47	-	-	ECK0333	ECK0333-7-47	codB	aph(KEIO:codB)
7	48	-	-	ECK0333	ECK0333-7-48	codB	aph(KEIO:codB)
