row	column	plate	well	UID	clone	name	marker
4	15	-	-	ECK2079	ECK2079-4-15	ogrK	aph(KEIO:ogrK)
4	16	-	-	ECK2079	ECK2079-4-16	ogrK	aph(KEIO:ogrK)
4	17	-	-	empty	empty-4-17	empty	aph(KEIO:empty)
4	18	-	-	empty	empty-4-18	empty	aph(KEIO:empty)
4	19	-	-	ECK2491	ECK2491-4-19	yfgD	aph(KEIO:yfgD)
4	20	-	-	ECK2491	ECK2491-4-20	yfgD	aph(KEIO:yfgD)
4	21	-	-	ECK3626	ECK3626-4-21	rpmG	aph(KEIO:rpmG)
4	22	-	-	ECK3626	ECK3626-4-22	rpmG	aph(KEIO:rpmG)
4	23	-	-	ECK3042	ECK3042-4-23	rfaE	aph(KEIO:rfaE)
4	24	-	-	ECK3042	ECK3042-4-24	rfaE	aph(KEIO:rfaE)
4	25	-	-	empty	empty-4-25	empty	aph(KEIO:empty)
4	26	-	-	empty	empty-4-26	empty	aph(KEIO:empty)
4	27	-	-	ECK3543	ECK3543-4-27	cspA	aph(KEIO:cspA)
4	28	-	-	ECK3543	ECK3543-4-28	cspA	aph(KEIO:cspA)
4	29	-	-	ECK0541	ECK0541-4-29	rusA	aph(KEIO:rusA)
4	30	-	-	ECK0541	ECK0541-4-30	rusA	aph(KEIO:rusA)
4	31	-	-	ECK3444	ECK3444-4-31	livJ	aph(KEIO:livJ)
4	32	-	-	ECK3444	ECK3444-4-32	livJ	aph(KEIO:livJ)
4	33	-	-	ECK3408	ECK3408-4-33	rtcR	aph(KEIO:rtcR)
4	34	-	-	ECK3408	ECK3408-4-34	rtcR	aph(KEIO:rtcR)
4	35	-	-	ECK3642	ECK3642-4-35	recG	aph(KEIO:recG)
4	36	-	-	ECK3642	ECK3642-4-36	recG	aph(KEIO:recG)
4	37	-	-	ECK0110	ECK0110-4-37	ampE	aph(KEIO:ampE)
4	38	-	-	ECK0110	ECK0110-4-38	ampE	aph(KEIO:ampE)
4	39	-	-	ECK3918	ECK3918-4-39	glpK	aph(KEIO:glpK)
4	40	-	-	ECK3918	ECK3918-4-40	glpK	aph(KEIO:glpK)
4	41	-	-	ECK0501	ECK0501-4-41	hyi	aph(KEIO:hyi)
4	42	-	-	ECK0501	ECK0501-4-42	hyi	aph(KEIO:hyi)
4	43	-	-	ECK4133	ECK4133-4-43	aspA	aph(KEIO:aspA)
4	44	-	-	ECK4133	ECK4133-4-44	aspA	aph(KEIO:aspA)
4	45	-	-	ECK0726	ECK0726-4-45	tolQ	aph(KEIO:tolQ)
4	46	-	-	ECK0726	ECK0726-4-46	tolQ	aph(KEIO:tolQ)
4	47	-	-	ECK4294	ECK4294-4-47	sgcB	aph(KEIO:sgcB)
4	48	-	-	ECK4294	ECK4294-4-48	sgcB	aph(KEIO:sgcB)
5	1	-	-	ECK4313	ECK4313-5-1	uxuA	aph(KEIO:uxuA)
5	2	-	-	ECK4313	ECK4313-5-2	uxuA	aph(KEIO:uxuA)
5	3	-	-	ECK1462	ECK1462-5-3	narZ	aph(KEIO:narZ)
5	4	-	-	ECK1462	ECK1462-5-4	narZ	aph(KEIO:narZ)
5	5	-	-	ECK0470	ECK0470-5-5	aes	aph(KEIO:aes)
5	6	-	-	ECK0470	ECK0470-5-6	aes	aph(KEIO:aes)
5	7	-	-	ECK1611	ECK1611-5-7	uidB	aph(KEIO:uidB)
5	8	-	-	ECK1611	ECK1611-5-8	uidB	aph(KEIO:uidB)
5	9	-	-	ECK2217	ECK2217-5-9	atoB	aph(KEIO:atoB)
5	10	-	-	ECK2217	ECK2217-5-10	atoB	aph(KEIO:atoB)
5	11	-	-	ECK1826	ECK1826-5-11	kdgR	aph(KEIO:kdgR)
5	12	-	-	ECK1826	ECK1826-5-12	kdgR	aph(KEIO:kdgR)
5	13	-	-	ECK4062	ECK4062-5-13	acs	aph(KEIO:acs)
5	14	-	-	ECK4062	ECK4062-5-14	acs	aph(KEIO:acs)
5	15	-	-	ECK2161	ECK2161-5-15	fruK	aph(KEIO:fruK)
5	16	-	-	ECK2161	ECK2161-5-16	fruK	aph(KEIO:fruK)
5	17	-	-	ECK0182	ECK0182-5-17	rnhB	aph(KEIO:rnhB)
5	18	-	-	ECK0182	ECK0182-5-18	rnhB	aph(KEIO:rnhB)
5	19	-	-	ECK2200	ECK2200-5-19	napF	aph(KEIO:napF)
5	20	-	-	ECK2200	ECK2200-5-20	napF	aph(KEIO:napF)
5	21	-	-	ECK0505	ECK0505-5-21	allB	aph(KEIO:allB)
5	22	-	-	ECK0505	ECK0505-5-22	allB	aph(KEIO:allB)
5	23	-	-	ECK2522	ECK2522-5-23	fdx	aph(KEIO:fdx)
5	24	-	-	ECK2522	ECK2522-5-24	fdx	aph(KEIO:fdx)
5	25	-	-	ECK0879	ECK0879-5-25	trxB	aph(KEIO:trxB)
5	26	-	-	ECK0879	ECK0879-5-26	trxB	aph(KEIO:trxB)
5	27	-	-	ECK2707	ECK2707-5-27	hypF	aph(KEIO:hypF)
5	28	-	-	ECK2707	ECK2707-5-28	hypF	aph(KEIO:hypF)
5	29	-	-	ECK4092	ECK4092-5-29	phnI	aph(KEIO:phnI)
5	30	-	-	ECK4092	ECK4092-5-30	phnI	aph(KEIO:phnI)
5	31	-	-	ECK2723	ECK2723-5-31	hypC	aph(KEIO:hypC)
5	32	-	-	ECK2723	ECK2723-5-32	hypC	aph(KEIO:hypC)
5	33	-	-	ECK0342	ECK0342-5-33	lacI	aph(KEIO:lacI)
5	34	-	-	ECK0342	ECK0342-5-34	lacI	aph(KEIO:lacI)
5	35	-	-	ECK3052	ECK3052-5-35	ttdB	aph(KEIO:ttdB)
5	36	-	-	ECK3052	ECK3052-5-36	ttdB	aph(KEIO:ttdB)
5	37	-	-	ECK0607	ECK0607-5-37	citX	aph(KEIO:citX)
5	38	-	-	ECK0607	ECK0607-5-38	citX	aph(KEIO:citX)
5	39	-	-	ECK3354	ECK3354-5-39	nirD	aph(KEIO:nirD)
5	40	-	-	ECK3354	ECK3354-5-40	nirD	aph(KEIO:nirD)
5	41	-	-	ECK0965	ECK0965-5-41	hyaC	aph(KEIO:hyaC)
5	42	-	-	ECK0965	ECK0965-5-42	hyaC	aph(KEIO:hyaC)
5	43	-	-	ECK3415	ECK3415-5-43	glgA	aph(KEIO:glgA)
5	44	-	-	ECK3415	ECK3415-5-44	glgA	aph(KEIO:glgA)
5	45	-	-	ECK1221	ECK1221-5-45	narI	aph(KEIO:narI)
5	46	-	-	ECK1221	ECK1221-5-46	narI	aph(KEIO:narI)
5	47	-	-	ECK3562	ECK3562-5-47	ysaA	aph(KEIO:ysaA)
5	48	-	-	ECK3562	ECK3562-5-48	ysaA	aph(KEIO:ysaA)
6	1	-	-	ECK4026	ECK4026-6-1	malE	aph(KEIO:malE)
6	2	-	-	ECK4026	ECK4026-6-2	malE	aph(KEIO:malE)
6	3	-	-	ECK3149	ECK3149-6-3	mtr	aph(KEIO:mtr)
6	4	-	-	ECK3149	ECK3149-6-4	mtr	aph(KEIO:mtr)
6	5	-	-	ECK4113	ECK4113-6-5	melB	aph(KEIO:melB)
6	6	-	-	ECK4113	ECK4113-6-6	melB	aph(KEIO:melB)
6	7	-	-	ECK3277	ECK3277-6-7	mscL	aph(KEIO:mscL)
6	8	-	-	ECK3277	ECK3277-6-8	mscL	aph(KEIO:mscL)
6	9	-	-	ECK4279	ECK4279-6-9	fecC	aph(KEIO:fecC)
6	10	-	-	ECK4279	ECK4279-6-10	fecC	aph(KEIO:fecC)
6	11	-	-	ECK3436	ECK3436-6-11	ugpA	aph(KEIO:ugpA)
6	12	-	-	ECK3436	ECK3436-6-12	ugpA	aph(KEIO:ugpA)
6	13	-	-	ECK0399	ECK0399-6-13	queA	aph(KEIO:queA)
6	14	-	-	ECK0399	ECK0399-6-14	queA	aph(KEIO:queA)
6	15	-	-	ECK3463	ECK3463-6-15	nikD	aph(KEIO:nikD)
6	16	-	-	ECK3463	ECK3463-6-16	nikD	aph(KEIO:nikD)
6	17	-	-	ECK1071	ECK1071-6-17	rluC	aph(KEIO:rluC)
6	18	-	-	ECK1071	ECK1071-6-18	rluC	aph(KEIO:rluC)
6	19	-	-	ECK3555	ECK3555-6-19	xylF	aph(KEIO:xylF)
6	20	-	-	ECK3555	ECK3555-6-20	xylF	aph(KEIO:xylF)
6	21	-	-	ECK2248	ECK2248-6-21	arnA	aph(KEIO:arnA)
6	22	-	-	ECK2248	ECK2248-6-22	arnA	aph(KEIO:arnA)
6	23	-	-	ECK0069	ECK0069-6-23	tbpA	aph(KEIO:tbpA)
6	24	-	-	ECK0069	ECK0069-6-24	tbpA	aph(KEIO:tbpA)
6	25	-	-	empty	empty-6-25	empty	aph(KEIO:empty)
6	26	-	-	empty	empty-6-26	empty	aph(KEIO:empty)
6	27	-	-	ECK0504	ECK0504-6-27	ybbW	aph(KEIO:ybbW)
6	28	-	-	ECK0504	ECK0504-6-28	ybbW	aph(KEIO:ybbW)
6	29	-	-	ECK2379	ECK2379-6-29	fryA	aph(KEIO:fryA)
6	30	-	-	ECK2379	ECK2379-6-30	fryA	aph(KEIO:fryA)
6	31	-	-	ECK1037	ECK1037-6-31	msyB	aph(KEIO:msyB)
6	32	-	-	ECK1037	ECK1037-6-32	msyB	aph(KEIO:msyB)
6	33	-	-	ECK2419	ECK2419-6-33	cysU	aph(KEIO:cysU)
6	34	-	-	ECK2419	ECK2419-6-34	cysU	aph(KEIO:cysU)
6	35	-	-	ECK1326	ECK1326-6-35	mppA	aph(KEIO:mppA)
6	36	-	-	ECK1326	ECK1326-6-36	mppA	aph(KEIO:mppA)
6	37	-	-	ECK2657	ECK2657-6-37	gabP	aph(KEIO:gabP)
6	38	-	-	ECK2657	ECK2657-6-38	gabP	aph(KEIO:gabP)
6	39	-	-	ECK1873	ECK1873-6-39	torZ	aph(KEIO:torZ)
6	40	-	-	ECK1873	ECK1873-6-40	torZ	aph(KEIO:torZ)
6	41	-	-	ECK2796	ECK2796-6-41	fucP	aph(KEIO:fucP)
6	42	-	-	ECK2796	ECK2796-6-42	fucP	aph(KEIO:fucP)
6	43	-	-	ECK2005	ECK2005-6-43	sbcB	aph(KEIO:sbcB)
6	44	-	-	ECK2005	ECK2005-6-44	sbcB	aph(KEIO:sbcB)
6	45	-	-	ECK2999	ECK2999-6-45	exbB	aph(KEIO:exbB)
6	46	-	-	ECK2999	ECK2999-6-46	exbB	aph(KEIO:exbB)
6	47	-	-	ECK2343	ECK2343-6-47	intS	aph(KEIO:intS)
6	48	-	-	ECK2343	ECK2343-6-48	intS	aph(KEIO:intS)
7	1	-	-	empty	empty-7-1	empty	aph(KEIO:empty)
7	2	-	-	empty	empty-7-2	empty	aph(KEIO:empty)
7	3	-	-	ECK0753	ECK0753-7-3	modB	aph(KEIO:modB)
7	4	-	-	ECK0753	ECK0753-7-4	modB	aph(KEIO:modB)
7	5	-	-	ECK3887	ECK3887-7-5	fdoG	aph(KEIO:fdoG)
7	6	-	-	ECK3887	ECK3887-7-6	fdoG	aph(KEIO:fdoG)
7	7	-	-	ECK0832	ECK0832-7-7	mdfA	aph(KEIO:mdfA)
7	8	-	-	ECK0832	ECK0832-7-8	mdfA	aph(KEIO:mdfA)
7	9	-	-	ECK1850	ECK1850-7-9	purT	aph(KEIO:purT)
7	10	-	-	ECK1850	ECK1850-7-10	purT	aph(KEIO:purT)
7	11	-	-	ECK0924	ECK0924-7-11	ssuB	aph(KEIO:ssuB)
7	12	-	-	ECK0924	ECK0924-7-12	ssuB	aph(KEIO:ssuB)
7	13	-	-	ECK2306	ECK2306-7-13	purF	aph(KEIO:purF)
7	14	-	-	ECK2306	ECK2306-7-14	purF	aph(KEIO:purF)
7	15	-	-	ECK1112	ECK1112-7-15	potA	aph(KEIO:potA)
7	16	-	-	ECK1112	ECK1112-7-16	potA	aph(KEIO:potA)
7	17	-	-	ECK2592	ECK2592-7-17	rluD	aph(KEIO:rluD)
7	18	-	-	ECK2592	ECK2592-7-18	rluD	aph(KEIO:rluD)
7	19	-	-	ECK1288	ECK1288-7-19	sapB	aph(KEIO:sapB)
7	20	-	-	ECK1288	ECK1288-7-20	sapB	aph(KEIO:sapB)
7	21	-	-	ECK3879	ECK3879-7-21	yihY	aph(KEIO:yihY)
7	22	-	-	ECK3879	ECK3879-7-22	yihY	aph(KEIO:yihY)
7	23	-	-	ECK1477	ECK1477-7-23	ddpF	aph(KEIO:ddpF)
7	24	-	-	ECK1477	ECK1477-7-24	ddpF	aph(KEIO:ddpF)
7	25	-	-	ECK4340	ECK4340-7-25	hsdR	aph(KEIO:hsdR)
7	26	-	-	ECK4340	ECK4340-7-26	hsdR	aph(KEIO:hsdR)
7	27	-	-	ECK1600	ECK1600-7-27	ydgI	aph(KEIO:ydgI)
7	28	-	-	ECK1600	ECK1600-7-28	ydgI	aph(KEIO:ydgI)
7	29	-	-	empty	empty-7-29	empty	aph(KEIO:empty)
7	30	-	-	empty	empty-7-30	empty	aph(KEIO:empty)
7	31	-	-	ECK1736	ECK1736-7-31	chbB	aph(KEIO:chbB)
7	32	-	-	ECK1736	ECK1736-7-32	chbB	aph(KEIO:chbB)
7	33	-	-	ECK2119	ECK2119-7-33	mlrA	aph(KEIO:mlrA)
7	34	-	-	ECK2119	ECK2119-7-34	mlrA	aph(KEIO:mlrA)
7	35	-	-	ECK1899	ECK1899-7-35	araF	aph(KEIO:araF)
7	36	-	-	ECK1899	ECK1899-7-36	araF	aph(KEIO:araF)
7	37	-	-	ECK3217	ECK3217-7-37	sspB	aph(KEIO:sspB)
7	38	-	-	ECK3217	ECK3217-7-38	sspB	aph(KEIO:sspB)
7	39	-	-	ECK2141	ECK2141-7-39	mglC	aph(KEIO:mglC)
7	40	-	-	ECK2141	ECK2141-7-40	mglC	aph(KEIO:mglC)
7	41	-	-	ECK4389	ECK4389-7-41	creA	aph(KEIO:creA)
7	42	-	-	ECK4389	ECK4389-7-42	creA	aph(KEIO:creA)
7	43	-	-	ECK3720	ECK3720-7-43	pstC	aph(KEIO:pstC)
7	44	-	-	ECK3720	ECK3720-7-44	pstC	aph(KEIO:pstC)
7	45	-	-	ECK0646	ECK0646-7-45	gltK	aph(KEIO:gltK)
7	46	-	-	ECK0646	ECK0646-7-46	gltK	aph(KEIO:gltK)
7	47	-	-	ECK3919	ECK3919-7-47	glpF	aph(KEIO:glpF)
7	48	-	-	ECK3919	ECK3919-7-48	glpF	aph(KEIO:glpF)
8	1	-	-	ECK2494	ECK2494-8-1	upp	aph(KEIO:upp)
8	2	-	-	ECK2494	ECK2494-8-2	upp	aph(KEIO:upp)
8	3	-	-	ECK1127	ECK1127-8-3	xisE	aph(KEIO:xisE)
8	4	-	-	ECK1127	ECK1127-8-4	xisE	aph(KEIO:xisE)
8	5	-	-	ECK2945	ECK2945-8-5	yggR	aph(KEIO:yggR)
