row  column  size-1  circ-1
1 1 3135 0.745
1 2 2687 0.453
1 3 2788 0.477
1 4 2735 0.461
1 5 2931 0.4
1 6 2673 0.521
1 7 2808 0.42
1 8 2958 0.563
1 9 2948 0.534
1 10 2805 0.548
1 11 2751 0.404
1 12 2606 0.394
1 13 2422 0.281
1 14 2476 0.463
1 15 2545 0.333
1 16 2400 0.43
1 17 2047 0.587
1 18 2719 0.337
1 19 2496 0.342
1 20 2432 0.432
1 21 2246 0.402
1 22 2523 0.477
1 23 2430 0.485
1 24 2280 0.343
1 25 2561 0.42
1 26 2185 0.454
1 27 2445 0.544
1 28 1991 0.54
1 29 2254 0.417
1 30 2020 0.507
1 31 2406 0.352
1 32 2337 0.489
1 33 2154 0.404
1 34 2098 0.405
1 35 2191 0.451
1 36 2240 0.581
1 37 1770 0.511
1 38 2165 0.34
1 39 2074 0.44
1 40 2243 0.307
1 41 1998 0.392
1 42 2170 0.402
1 43 1779 0.422
1 44 1960 0.368
1 45 2250 0.408
1 46 2122 0.52
1 47 1975 0.416
1 48 2077 0.569
2 1 2387 0.377
2 2 2100 0.325
2 3 2389 0.393
2 4 1638 0.27
2 5 2356 0.324
2 6 2296 0.253
2 7 1606 0.294
2 8 1333 0.319
2 9 1938 0.228
2 10 2464 0.23
2 11 1539 0.5
2 12 1921 0.316
2 13 2068 0.441
2 14 1980 0.317
2 15 1517 0.345
2 16 1710 0.411
2 17 1693 0.4
2 18 1731 0.251
2 19 1932 0.303
2 20 1679 0.379
2 21 1763 0.349
2 22 1687 0.415
2 23 1719 0.287
2 24 1584 0.295
2 25 1073 0.261
2 26 1658 0.389
2 27 1627 0.338
2 28 1555 0.406
2 29 1347 0.434
2 30 1437 0.375
2 31 1536 0.474
2 32 1620 0.317
2 33 1719 0.308
2 34 1367 0.276
2 35 1459 0.308
2 36 1442 0.234
2 37 1537 0.292
2 38 1280 0.337
2 39 1525 0.214
2 40 1375 0.401
2 41 1195 0.349
2 42 1245 0.427
2 43 1368 0.314
2 44 1218 0.315
2 45 1179 0.437
2 46 1416 0.327
2 47 1324 0.288
2 48 1714 0.581
3 1 2452 0.362
3 2 1805 0.303
3 3 1717 0.283
3 4 15 0.723
3 5 1451 0.213
3 6 2040 0.242
3 7 1327 0.329
3 8 1950 0.409
3 9 1957 0.319
3 10 1477 0.212
3 11 1854 0.234
3 12 1205 0.384
3 13 1577 0.28
3 14 1734 0.331
3 15 1324 0.343
3 16 1327 0.437
3 17 1662 0.331
3 18 1192 0.282
3 19 1690 0.207
3 20 1590 0.333
3 21 1623 0.204
3 22 1463 0.407
3 23 1268 0.429
3 24 1667 0.246
3 25 1610 0.222
3 26 1160 0.273
3 27 1494 0.363
3 28 1109 0.446
3 29 1570 0.29
3 30 1818 0.243
3 31 1222 0.435
3 32 433 0.207
3 33 1447 0.31
3 34 1138 0.283
3 35 1281 0.264
3 36 1179 0.302
3 37 1135 0.356
3 38 1239 0.38
3 39 1443 0.241
3 40 883 0.46
3 41 1062 0.34
3 42 907 0.464
3 43 1482 0.371
3 44 1312 0.428
3 45 951 0.4
3 46 1222 0.402
3 47 1186 0.464
3 48 1617 0.184
4 1 2663 0.381
4 2 1823 0.295
4 3 951 0.185
4 4 916 0.315
4 5 1496 0.283
4 6 1631 0.256
4 7 1365 0.304
4 8 1370 0.228
4 9 1101 0.25
4 10 1506 0.326
4 11 987 0.35
4 12 1332 0.289
4 13 1283 0.196
4 14 1467 0.329
4 15 1490 0.282
4 16 1547 0.317
4 17 1548 0.352
4 18 1602 0.342
4 19 1688 0.248
4 20 1631 0.315
4 21 1218 0.285
4 22 1590 0.319
4 23 1605 0.293
4 24 1567 0.385
4 25 1367 0.321
4 26 1564 0.36
4 27 1753 0.211
4 28 1630 0.308
4 29 1341 0.384
4 30 1306 0.399
4 31 1300 0.442
4 32 1538 0.211
4 33 1095 0.496
4 34 1317 0.259
4 35 1383 0.272
4 36 1221 0.302
4 37 1024 0.316
4 38 1161 0.371
4 39 1098 0.323
4 40 984 0.496
4 41 1469 0.376
4 42 1502 0.387
4 43 1115 0.449
4 44 936 0.356
4 45 1448 0.299
4 46 1417 0.34
4 47 1255 0.4
4 48 1978 0.347
5 1 2668 0.554
5 2 2270 0.237
5 3 2392 0.21
5 4 1786 0.169
5 5 1615 0.326
5 6 1906 0.359
5 7 1566 0.229
5 8 1077 0.338
5 9 1173 0.414
5 10 1509 0.231
5 11 1338 0.336
5 12 1609 0.298
5 13 1597 0.2
5 14 1334 0.36
5 15 1249 0.303
5 16 1619 0.31
5 17 1665 0.255
5 18 1284 0.236
5 19 1653 0.344
5 20 1279 0.38
5 21 1496 0.429
5 22 1424 0.445
5 23 959 0.439
5 24 1571 0.398
5 25 1488 0.371
5 26 1367 0.451
5 27 1419 0.247
5 28 1370 0.326
5 29 1572 0.265
5 30 1419 0.409
5 31 1168 0.328
5 32 1241 0.433
5 33 1249 0.222
5 34 1211 0.39
5 35 1283 0.272
5 36 1383 0.291
5 37 1210 0.309
5 38 1023 0.374
5 39 972 0.35
5 40 1174 0.259
5 41 0 0.0
5 42 0 0.0
5 43 845 0.413
5 44 1082 0.363
5 45 1311 0.308
5 46 853 0.366
5 47 1705 0.323
5 48 2031 0.36
6 1 1944 0.215
6 2 1079 0.094
6 3 2989 0.436
6 4 1605 0.134
6 5 1442 0.187
6 6 1884 0.253
6 7 1516 0.374
6 8 1756 0.275
6 9 1205 0.181
6 10 1293 0.208
6 11 1117 0.337
6 12 1835 0.304
6 13 1355 0.417
6 14 1739 0.321
6 15 1671 0.23
6 16 1522 0.466
6 17 1544 0.249
6 18 1619 0.301
6 19 1340 0.376
6 20 1540 0.327
6 21 1377 0.365
6 22 1660 0.382
6 23 1655 0.271
6 24 1488 0.302
6 25 1511 0.186
6 26 1420 0.442
6 27 1509 0.216
6 28 1428 0.254
6 29 1490 0.336
6 30 857 0.294
6 31 1566 0.212
6 32 1281 0.371
6 33 1196 0.37
6 34 1269 0.203
6 35 1141 0.308
6 36 1242 0.367
6 37 1188 0.314
6 38 1285 0.374
6 39 1331 0.246
6 40 1308 0.326
6 41 1674 0.272
6 42 983 0.445
6 43 1523 0.216
6 44 1418 0.354
6 45 108 0.404
6 46 1172 0.375
6 47 1214 0.531
6 48 1281 0.571
7 1 2857 0.348
7 2 2209 0.165
7 3 2439 0.16
7 4 2243 0.157
7 5 2174 0.291
7 6 1336 0.282
7 7 1623 0.379
7 8 1865 0.311
7 9 1439 0.183
7 10 1604 0.226
7 11 1601 0.241
7 12 1450 0.298
7 13 1389 0.265
7 14 2012 0.156
7 15 1718 0.283
7 16 1516 0.295
7 17 1617 0.25
7 18 1752 0.273
7 19 1595 0.262
7 20 1574 0.277
7 21 1679 0.303
7 22 1492 0.322
7 23 1186 0.387
7 24 1228 0.348
7 25 1397 0.444
7 26 1573 0.324
7 27 1166 0.232
7 28 1400 0.43
7 29 1454 0.346
7 30 1468 0.354
7 31 1480 0.344
7 32 1326 0.218
7 33 1289 0.459
7 34 1074 0.403
7 35 1371 0.442
7 36 1470 0.362
7 37 1070 0.384
7 38 1169 0.251
7 39 985 0.358
7 40 1299 0.348
7 41 1741 0.253
7 42 1234 0.479
7 43 1210 0.315
7 44 984 0.403
7 45 1628 0.336
7 46 1800 0.293
7 47 1388 0.448
7 48 2231 0.388
8 1 2691 0.33
8 2 2210 0.179
8 3 2159 0.291
8 4 2135 0.167
8 5 1564 0.175
8 6 1775 0.231
8 7 17 0.609
8 8 1181 0.216
8 9 1506 0.293
8 10 1406 0.399
8 11 1484 0.2
8 12 766 0.441
8 13 1505 0.289
8 14 1279 0.317
8 15 1687 0.272
8 16 1733 0.244
8 17 1731 0.282
8 18 1561 0.375
8 19 1562 0.365
8 20 1642 0.3
8 21 1422 0.307
8 22 1459 0.376
8 23 1546 0.43
8 24 1199 0.443
