row  column  size-1  circ-1
1 1 1223 0.601
1 2 1485 0.552
1 3 1513 0.62
1 4 1560 0.604
1 5 1895 0.623
1 6 1566 0.576
1 7 1565 0.479
1 8 1569 0.55
1 9 1730 0.416
1 10 1457 0.609
1 11 1468 0.635
1 12 1546 0.469
1 13 1310 0.457
1 14 1443 0.543
1 15 1526 0.594
1 16 1635 0.494
1 17 1592 0.497
1 18 1654 0.56
1 19 1400 0.589
1 20 1863 0.441
1 21 1918 0.529
1 22 1621 0.425
1 23 1426 0.438
1 24 1766 0.479
1 25 2007 0.509
1 26 1452 0.463
1 27 1468 0.43
1 28 1606 0.47
1 29 1299 0.535
1 30 1252 0.628
1 31 1283 0.415
1 32 1873 0.472
1 33 1561 0.41
1 34 1365 0.519
1 35 1484 0.432
1 36 1614 0.445
1 37 1676 0.479
1 38 1359 0.487
1 39 1748 0.48
1 40 1624 0.413
1 41 1392 0.523
1 42 1086 0.563
1 43 1288 0.597
1 44 1043 0.392
1 45 1332 0.38
1 46 949 0.611
1 47 1102 0.553
1 48 1196 0.41
2 1 1019 0.394
2 2 1484 0.592
2 3 0 0.0
2 4 66 0.566
2 5 1345 0.597
2 6 1529 0.481
2 7 1383 0.482
2 8 1197 0.641
2 9 1387 0.456
2 10 1436 0.586
2 11 0 0.0
2 12 1398 0.533
2 13 1305 0.428
2 14 1843 0.459
2 15 0 0.0
2 16 1384 0.615
2 17 35 0.705
2 18 0 0.0
2 19 0 0.0
2 20 127 0.737
2 21 1568 0.439
2 22 1375 0.425
2 23 0 0.0
2 24 1258 0.508
2 25 1296 0.465
2 26 1424 0.531
2 27 1576 0.483
2 28 1304 0.462
2 29 1214 0.68
2 30 1114 0.567
2 31 1501 0.441
2 32 1856 0.46
2 33 669 0.406
2 34 589 0.448
2 35 1011 0.486
2 36 1193 0.426
2 37 1035 0.53
2 38 1583 0.473
2 39 1378 0.41
2 40 1247 0.408
2 41 1144 0.384
2 42 1659 0.558
2 43 1027 0.477
2 44 1026 0.573
2 45 0 0.0
2 46 0 0.0
2 47 1016 0.671
2 48 866 0.291
3 1 1398 0.283
3 2 1159 0.515
3 3 1320 0.625
3 4 1448 0.477
3 5 1522 0.574
3 6 1216 0.578
3 7 1160 0.609
3 8 1059 0.436
3 9 1237 0.405
3 10 1242 0.42
3 11 1297 0.584
3 12 1164 0.657
3 13 1464 0.483
3 14 1282 0.573
3 15 1271 0.405
3 16 1101 0.517
3 17 1073 0.321
3 18 1281 0.495
3 19 1389 0.514
3 20 1129 0.566
3 21 1338 0.46
3 22 1136 0.496
3 23 1398 0.414
3 24 1090 0.506
3 25 1269 0.443
3 26 899 0.484
3 27 739 0.466
3 28 1234 0.436
3 29 1157 0.49
3 30 1125 0.531
3 31 1335 0.508
3 32 1253 0.484
3 33 1017 0.554
3 34 1447 0.457
3 35 841 0.536
3 36 480 0.495
3 37 1097 0.503
3 38 974 0.487
3 39 827 0.582
3 40 1332 0.414
3 41 1145 0.477
3 42 1209 0.579
3 43 1138 0.484
3 44 822 0.56
