row  column  size-1  circ-1
1 1 1038 0.492
1 2 1216 0.45
1 3 2535 0.631
1 4 2784 0.585
1 5 2961 0.682
1 6 1732 0.481
1 7 1943 0.517
1 8 2600 0.477
1 9 1779 0.445
1 10 1363 0.569
1 11 1279 0.575
1 12 893 0.749
1 13 978 0.543
1 14 983 0.721
1 15 988 0.626
1 16 1188 0.613
1 17 883 0.485
1 18 1040 0.575
1 19 973 0.56
1 20 929 0.606
1 21 1079 0.635
1 22 1205 0.509
1 23 1143 0.65
1 24 1549 0.501
1 25 1898 0.564
1 26 1939 0.49
1 27 1924 0.535
1 28 1728 0.601
1 29 2294 0.484
1 30 1822 0.567
1 31 1374 0.543
1 32 1276 0.624
1 33 1426 0.604
1 34 1315 0.616
1 35 241 0.82
1 36 109 0.473
1 37 1132 0.551
1 38 1112 0.528
1 39 1899 0.57
1 40 1793 0.548
1 41 2151 0.423
1 42 1548 0.584
1 43 1936 0.629
1 44 1556 0.564
1 45 1620 0.459
1 46 1778 0.447
1 47 1936 0.699
1 48 1489 0.513
2 1 1034 0.241
2 2 1315 0.59
2 3 1643 0.451
2 4 2107 0.573
2 5 1467 0.562
2 6 1140 0.488
2 7 1082 0.547
2 8 1426 0.533
2 9 1827 0.579
2 10 1697 0.657
2 11 1311 0.686
2 12 956 0.69
2 13 1147 0.583
2 14 1116 0.685
2 15 1284 0.43
2 16 1175 0.637
2 17 978 0.774
2 18 777 0.615
2 19 1118 0.518
2 20 988 0.546
2 21 949 0.528
2 22 1100 0.606
2 23 1065 0.474
2 24 1175 0.597
2 25 1415 0.646
2 26 1359 0.518
2 27 1183 0.479
2 28 1287 0.563
2 29 726 0.412
2 30 1099 0.703
2 31 1334 0.432
2 32 1226 0.712
2 33 1182 0.659
2 34 1138 0.634
2 35 1046 0.668
2 36 1174 0.64
2 37 1093 0.605
2 38 1345 0.488
2 39 1442 0.554
2 40 1309 0.551
2 41 1528 0.557
2 42 821 0.698
2 43 1055 0.524
2 44 1090 0.422
2 45 1515 0.659
2 46 1618 0.658
2 47 1551 0.625
2 48 1312 0.293
3 1 854 0.527
3 2 1293 0.559
3 3 1314 0.64
3 4 1111 0.584
3 5 1590 0.512
3 6 1355 0.585
3 7 1501 0.512
3 8 1431 0.585
3 9 1680 0.493
3 10 1211 0.368
3 11 1083 0.635
3 12 832 0.702
3 13 0 0.0
3 14 0 0.0
3 15 1219 0.603
3 16 1010 0.633
3 17 1048 0.589
3 18 863 0.612
3 19 979 0.495
3 20 983 0.621
3 21 945 0.504
3 22 1032 0.519
3 23 1133 0.521
3 24 1142 0.596
3 25 1273 0.45
3 26 1033 0.567
3 27 1039 0.545
3 28 1191 0.575
3 29 1160 0.448
3 30 1057 0.569
3 31 1062 0.501
3 32 1026 0.573
3 33 958 0.648
3 34 1107 0.512
3 35 499 0.576
3 36 549 0.492
3 37 972 0.579
3 38 1324 0.471
3 39 1136 0.619
3 40 1144 0.605
3 41 874 0.586
3 42 694 0.862
3 43 836 0.578
3 44 1081 0.617
3 45 1681 0.469
3 46 1522 0.615
3 47 1591 0.525
3 48 1017 0.226
4 1 1107 0.486
4 2 1248 0.601
4 3 1048 0.576
4 4 752 0.623
4 5 1618 0.608
4 6 1775 0.55
4 7 491 0.407
4 8 1663 0.579
4 9 1617 0.55
4 10 1283 0.557
4 11 601 0.596
4 12 905 0.691
4 13 665 0.732
4 14 705 0.5
4 15 1139 0.548
4 16 952 0.541
4 17 838 0.618
4 18 848 0.695
4 19 968 0.599
4 20 978 0.606
4 21 997 0.593
4 22 1013 0.563
4 23 1117 0.518
4 24 977 0.503
4 25 1026 0.602
4 26 1057 0.448
4 27 930 0.551
4 28 1040 0.473
4 29 1155 0.511
4 30 579 0.62
4 31 1086 0.613
4 32 919 0.545
4 33 1011 0.477
4 34 1055 0.606
4 35 968 0.532
4 36 967 0.583
4 37 945 0.494
4 38 995 0.525
4 39 1030 0.651
4 40 932 0.678
4 41 1260 0.538
4 42 691 0.766
4 43 385 0.71
4 44 672 0.693
4 45 984 0.672
4 46 1594 0.53
4 47 1663 0.58
4 48 1765 0.359
5 1 1216 0.497
5 2 1401 0.485
5 3 1273 0.62
5 4 987 0.544
5 5 1484 0.527
5 6 1676 0.482
5 7 1718 0.608
5 8 1334 0.444
5 9 1592 0.554
5 10 981 0.584
5 11 1254 0.493
5 12 1249 0.486
5 13 1117 0.483
5 14 735 0.666
5 15 808 0.598
5 16 912 0.365
5 17 909 0.716
5 18 947 0.585
5 19 902 0.626
5 20 961 0.591
5 21 1012 0.591
5 22 913 0.659
5 23 1041 0.69
5 24 912 0.563
5 25 985 0.628
5 26 910 0.445
5 27 965 0.552
5 28 1196 0.503
5 29 1116 0.6
5 30 1064 0.441
5 31 1076 0.612
5 32 978 0.602
5 33 1134 0.49
5 34 905 0.586
5 35 1034 0.607
5 36 995 0.478
5 37 938 0.546
5 38 652 0.693
5 39 1110 0.6
5 40 1315 0.514
5 41 1162 0.665
5 42 1024 0.521
5 43 805 0.548
5 44 648 0.625
5 45 946 0.598
5 46 1401 0.598
5 47 1574 0.616
5 48 1840 0.412
6 1 1308 0.397
6 2 1116 0.688
6 3 1052 0.641
6 4 671 0.474
6 5 1372 0.513
6 6 1514 0.505
6 7 2076 0.443
6 8 1264 0.455
6 9 1169 0.592
6 10 1059 0.491
6 11 1153 0.463
6 12 1312 0.417
6 13 1445 0.429
6 14 1458 0.503
6 15 575 0.586
6 16 1087 0.516
6 17 1001 0.516
6 18 855 0.633
6 19 806 0.476
6 20 917 0.537
6 21 845 0.622
6 22 910 0.592
6 23 781 0.663
6 24 927 0.515
6 25 1011 0.424
6 26 1048 0.528
6 27 994 0.414
6 28 1099 0.435
6 29 746 0.461
6 30 1125 0.454
6 31 928 0.486
6 32 1016 0.56
6 33 1060 0.486
6 34 1056 0.526
6 35 789 0.636
6 36 832 0.616
6 37 489 0.699
6 38 1096 0.509
6 39 1125 0.371
6 40 765 0.351
6 41 1255 0.542
6 42 964 0.611
6 43 876 0.633
6 44 933 0.541
6 45 638 0.731
6 46 983 0.641
6 47 1577 0.632
6 48 2190 0.467
7 1 1797 0.655
7 2 1480 0.488
7 3 1228 0.536
7 4 704 0.597
7 5 1043 0.532
7 6 1347 0.497
7 7 208 0.586
7 8 578 0.615
7 9 1101 0.464
7 10 1101 0.551
7 11 1104 0.585
7 12 1071 0.512
7 13 1576 0.427
7 14 1300 0.521
7 15 1252 0.419
7 16 1125 0.44
7 17 947 0.573
7 18 920 0.584
7 19 841 0.628
7 20 980 0.549
7 21 908 0.466
7 22 1092 0.54
7 23 1073 0.54
7 24 956 0.573
7 25 1049 0.432
7 26 813 0.579
7 27 982 0.544
7 28 1034 0.344
7 29 1011 0.395
7 30 1017 0.414
7 31 939 0.425
7 32 1063 0.601
7 33 901 0.58
7 34 901 0.478
7 35 1024 0.467
7 36 1075 0.443
7 37 1094 0.505
7 38 979 0.527
7 39 1329 0.556
7 40 1167 0.504
7 41 1079 0.544
7 42 1347 0.544
7 43 889 0.643
7 44 714 0.651
7 45 620 0.622
7 46 689 0.59
7 47 1400 0.549
7 48 1782 0.391
8 1 1711 0.524
8 2 1264 0.539
8 3 651 0.631
8 4 1348 0.537
8 5 612 0.614
8 6 1248 0.634
8 7 1515 0.575
8 8 1091 0.385
8 9 1174 0.427
8 10 1154 0.558
8 11 1175 0.61
8 12 1425 0.452
8 13 1246 0.598
8 14 954 0.627
8 15 1086 0.402
8 16 913 0.362
8 17 1101 0.568
8 18 1024 0.65
8 19 1037 0.495
8 20 1021 0.62
8 21 836 0.562
8 22 868 0.657
8 23 844 0.538
8 24 476 0.682
8 25 920 0.644
8 26 1056 0.512
8 27 923 0.463
8 28 926 0.455
8 29 887 0.453
8 30 964 0.492
8 31 959 0.531
8 32 983 0.5
8 33 1020 0.537
8 34 866 0.503
