row  column  size-1  circ-1
1 1 347 0.737
1 2 348 0.834
1 3 369 0.772
1 4 388 0.738
1 5 396 0.884
1 6 355 0.891
1 7 260 0.767
1 8 316 0.752
1 9 291 0.85
1 10 300 0.819
1 11 282 0.845
1 12 351 0.849
1 13 309 0.835
1 14 281 0.76
1 15 303 0.885
1 16 303 0.813
1 17 331 0.853
1 18 351 0.841
1 19 293 0.828
1 20 265 0.817
1 21 320 0.838
1 22 333 0.844
1 23 359 0.83
1 24 327 0.828
1 25 224 0.873
1 26 338 0.831
1 27 333 0.852
1 28 324 0.789
1 29 316 0.869
1 30 323 0.852
1 31 267 0.8
1 32 322 0.83
1 33 322 0.879
1 34 328 0.845
1 35 336 0.887
1 36 310 0.883
1 37 303 0.891
1 38 277 0.907
1 39 304 0.857
1 40 311 0.728
1 41 296 0.781
1 42 311 0.855
1 43 276 0.833
1 44 383 0.647
1 45 287 0.882
1 46 359 0.745
1 47 465 0.636
1 48 374 0.353
2 1 307 0.812
2 2 337 0.84
2 3 0 0.0
2 4 0 0.0
2 5 345 0.868
2 6 296 0.763
2 7 304 0.857
2 8 281 0.786
2 9 286 0.787
2 10 292 0.778
2 11 0 0.0
2 12 86 0.872
2 13 251 0.878
2 14 296 0.91
2 15 0 0.0
2 16 205 0.761
2 17 0 0.0
2 18 0 0.0
2 19 0 0.0
2 20 0 0.0
2 21 266 0.881
2 22 287 0.86
2 23 0 0.0
2 24 290 0.908
2 25 257 0.851
2 26 263 0.855
2 27 80 0.868
2 28 99 0.736
2 29 268 0.763
2 30 266 0.811
2 31 254 0.804
2 32 276 0.815
2 33 282 0.845
2 34 250 0.86
2 35 237 0.829
2 36 202 0.828
2 37 239 0.862
2 38 235 0.73
2 39 251 0.878
2 40 254 0.769
2 41 264 0.765
2 42 307 0.85
2 43 339 0.831
2 44 340 0.822
2 45 46 0.689
2 46 47 0.812
2 47 326 0.812
2 48 377 0.837
3 1 345 0.79
3 2 305 0.914
3 3 312 0.895
3 4 294 0.829
3 5 235 0.822
3 6 291 0.814
3 7 263 0.839
3 8 214 0.859
3 9 224 0.838
3 10 263 0.855
3 11 228 0.853
3 12 220 0.704
3 13 257 0.82
3 14 244 0.853
3 15 228 0.889
3 16 274 0.89
3 17 238 0.902
3 18 263 0.855
3 19 241 0.853
3 20 236 0.828
3 21 269 0.821
3 22 295 0.855
3 23 267 0.891
3 24 248 0.837
3 25 263 0.762
3 26 271 0.82
3 27 223 0.877
3 28 291 0.808
3 29 252 0.835
3 30 251 0.854
3 31 270 0.839
3 32 267 0.875
3 33 228 0.846
3 34 219 0.926
3 35 186 0.779
3 36 196 0.881
3 37 254 0.742
3 38 247 0.762
3 39 256 0.816
3 40 248 0.794
3 41 285 0.806
3 42 314 0.772
3 43 335 0.855
3 44 433 0.78
3 45 390 0.764
3 46 325 0.717
3 47 399 0.877
3 48 330 0.862
4 1 367 0.792
4 2 303 0.807
4 3 324 0.897
4 4 323 0.818
4 5 301 0.822
4 6 273 0.827
4 7 236 0.819
4 8 222 0.755
4 9 233 0.865
4 10 295 0.732
4 11 173 0.703
4 12 159 0.9
4 13 216 0.818
4 14 215 0.917
4 15 209 0.822
4 16 214 0.913
4 17 185 0.817
4 18 234 0.835
4 19 239 0.693
4 20 253 0.845
4 21 261 0.79
4 22 221 0.82
4 23 239 0.852
4 24 244 0.888
4 25 183 0.841
4 26 208 0.846
4 27 235 0.822
4 28 238 0.866
4 29 280 0.886
4 30 285 0.847
4 31 0 0.0
4 32 0 0.0
4 33 262 0.829
4 34 252 0.791
4 35 232 0.673
4 36 242 0.823
4 37 184 0.885
4 38 190 0.779
4 39 234 0.883
4 40 263 0.845
4 41 249 0.871
4 42 286 0.768
4 43 342 0.846
4 44 373 0.838
4 45 440 0.683
4 46 461 0.819
4 47 361 0.808
4 48 328 0.756
5 1 361 0.777
5 2 331 0.775
5 3 259 0.732
5 4 303 0.848
5 5 272 0.845
5 6 310 0.826
5 7 262 0.686
5 8 220 0.678
5 9 203 0.798
5 10 199 0.799
5 11 195 0.861
5 12 189 0.759
5 13 189 0.88
5 14 212 0.869
5 15 233 0.89
5 16 237 0.779
5 17 183 0.826
5 18 239 0.777
5 19 221 0.88
5 20 260 0.909
5 21 231 0.795
5 22 235 0.793
5 23 158 0.873
5 24 171 0.909
5 25 223 0.895
5 26 244 0.808
5 27 228 0.785
5 28 246 0.83
5 29 232 0.805
5 30 255 0.753
5 31 266 0.791
5 32 262 0.875
5 33 251 0.895
5 34 224 0.838
5 35 222 0.808
5 36 218 0.803
5 37 215 0.889
5 38 218 0.756
5 39 212 0.817
5 40 233 0.848
5 41 255 0.807
5 42 291 0.755
5 43 339 0.684
5 44 357 0.861
5 45 458 0.748
5 46 407 0.666
5 47 432 0.724
5 48 384 0.692
6 1 367 0.725
6 2 321 0.821
6 3 314 0.857
6 4 297 0.837
6 5 47 0.848
6 6 40 0.953
6 7 233 0.831
6 8 173 0.91
6 9 0 0.0
6 10 0 0.0
6 11 168 0.937
6 12 197 0.843
6 13 256 0.848
6 14 212 0.896
6 15 204 0.855
6 16 194 0.813
6 17 123 0.771
6 18 104 0.829
6 19 200 0.813
6 20 233 0.831
6 21 213 0.881
6 22 249 0.794
6 23 249 0.746
6 24 236 0.859
6 25 279 0.86
6 26 231 0.84
6 27 140 0.834
6 28 227 0.772
6 29 234 0.812
6 30 257 0.882
6 31 235 0.862
6 32 242 0.856
6 33 14 0.911
6 34 0 0.0
6 35 111 0.923
6 36 114 0.893
6 37 0 0.0
6 38 0 0.0
6 39 229 0.875
6 40 240 0.817
6 41 217 0.762
6 42 227 0.764
6 43 170 0.926
6 44 295 0.838
6 45 29 0.848
6 46 49 0.811
6 47 405 0.637
6 48 348 0.802
7 1 323 0.832
7 2 326 0.688
7 3 237 0.838
7 4 276 0.8
7 5 220 0.883
7 6 242 0.863
7 7 204 0.881
7 8 177 0.88
7 9 190 0.857
7 10 188 0.733
7 11 218 0.816
7 12 227 0.86
7 13 265 0.839
7 14 243 0.757
7 15 257 0.805
7 16 241 0.82
7 17 237 0.862
7 18 260 0.817
7 19 231 0.901
7 20 244 0.75
7 21 273 0.791
7 22 133 0.78
7 23 261 0.855
7 24 255 0.878
7 25 243 0.79
7 26 227 0.81
7 27 208 0.879
7 28 242 0.76
7 29 271 0.689
7 30 220 0.8
7 31 178 0.927
7 32 173 0.86
