row  column  size-1  circ-1
1 1 267 0.772
1 2 269 0.8
1 3 318 0.782
1 4 268 0.839
1 5 288 0.902
1 6 316 0.728
1 7 238 0.708
1 8 248 0.837
1 9 256 0.832
1 10 277 0.907
1 11 233 0.808
1 12 236 0.747
1 13 214 0.87
1 14 256 0.888
1 15 243 0.843
1 16 215 0.828
1 17 216 0.802
1 18 148 0.809
1 19 169 0.902
1 20 187 0.793
1 21 242 0.863
1 22 203 0.904
1 23 195 0.869
1 24 148 0.838
1 25 130 0.755
1 26 149 0.897
1 27 147 0.766
1 28 206 0.852
1 29 244 0.895
1 30 194 0.912
1 31 0 0.0
1 32 39 0.841
1 33 285 0.803
1 34 206 0.845
1 35 315 0.785
1 36 289 0.85
1 37 191 0.663
1 38 281 0.7
1 39 258 0.823
1 40 308 0.654
1 41 306 0.675
1 42 345 0.463
1 43 326 0.55
1 44 321 0.493
1 45 453 0.272
1 46 527 0.262
1 47 533 0.528
1 48 521 0.254
2 1 281 0.873
2 2 252 0.813
2 3 237 0.852
2 4 220 0.823
2 5 207 0.883
2 6 246 0.779
2 7 209 0.895
2 8 191 0.8
2 9 210 0.869
2 10 205 0.866
2 11 202 0.892
2 12 198 0.919
2 13 189 0.861
2 14 197 0.906
2 15 204 0.802
2 16 280 0.77
2 17 219 0.806
2 18 205 0.823
2 19 263 0.895
2 20 194 0.756
2 21 246 0.667
2 22 177 0.871
2 23 212 0.888
2 24 213 0.892
2 25 213 0.863
2 26 244 0.702
2 27 200 0.94
2 28 203 0.904
2 29 253 0.845
2 30 248 0.751
2 31 228 0.871
2 32 252 0.798
2 33 252 0.841
2 34 230 0.776
2 35 228 0.807
2 36 203 0.745
2 37 172 0.847
2 38 172 0.855
2 39 243 0.811
2 40 245 0.834
2 41 222 0.888
2 42 291 0.637
2 43 261 0.646
2 44 282 0.654
2 45 367 0.401
2 46 353 0.45
2 47 394 0.425
2 48 399 0.367
3 1 233 0.88
3 2 207 0.883
3 3 209 0.865
3 4 195 0.807
3 5 194 0.82
3 6 190 0.846
3 7 235 0.862
3 8 145 0.873
3 9 172 0.847
3 10 178 0.906
3 11 176 0.847
3 12 213 0.747
3 13 177 0.774
3 14 188 0.884
3 15 184 0.857
3 16 178 0.821
3 17 132 0.824
3 18 132 0.869
3 19 188 0.856
3 20 228 0.836
3 21 214 0.779
3 22 18 0.356
3 23 222 0.884
3 24 209 0.903
3 25 193 0.86
3 26 212 0.851
3 27 0 0.0
3 28 0 0.0
3 29 223 0.753
3 30 193 0.879
3 31 189 0.842
3 32 207 0.875
3 33 160 0.806
3 34 213 0.848
3 35 230 0.837
3 36 208 0.879
3 37 199 0.852
3 38 210 0.88
3 39 189 0.869
3 40 224 0.762
3 41 243 0.704
3 42 224 0.799
3 43 228 0.755
3 44 235 0.626
3 45 279 0.567
3 46 287 0.588
3 47 288 0.561
3 48 297 0.711
4 1 338 0.767
4 2 276 0.857
4 3 227 0.85
4 4 186 0.811
4 5 0 0.0
4 6 72 0.914
4 7 158 0.778
4 8 140 0.874
4 9 118 0.888
4 10 184 0.846
4 11 192 0.797
4 12 185 0.668
4 13 178 0.837
4 14 180 0.754
4 15 178 0.829
4 16 149 0.815
4 17 91 0.88
4 18 144 0.899
4 19 170 0.792
4 20 169 0.88
4 21 173 0.74
4 22 126 0.65
4 23 204 0.782
4 24 188 0.665
4 25 103 0.894
4 26 126 0.713
4 27 185 0.799
4 28 172 0.875
4 29 197 0.731
4 30 204 0.844
4 31 0 0.0
4 32 0 0.0
4 33 199 0.849
4 34 176 0.875
4 35 238 0.788
4 36 182 0.803
4 37 0 0.0
4 38 0 0.0
4 39 213 0.874
4 40 210 0.755
4 41 243 0.85
4 42 218 0.787
4 43 243 0.616
4 44 245 0.769
4 45 242 0.801
4 46 268 0.373
4 47 270 0.613
4 48 320 0.68
5 1 252 0.741
5 2 226 0.853
5 3 174 0.916
5 4 176 0.827
5 5 160 0.814
5 6 159 0.809
5 7 149 0.874
5 8 167 0.9
5 9 156 0.883
5 10 168 0.855
5 11 128 0.82
5 12 163 0.736
5 13 155 0.713
5 14 152 0.766
5 15 162 0.873
5 16 155 0.763
5 17 152 0.803
5 18 171 0.922
5 19 195 0.76
5 20 174 0.761
5 21 181 0.879
5 22 176 0.887
5 23 202 0.804
5 24 169 0.872
5 25 156 0.761
5 26 173 0.824
5 27 178 0.864
5 28 172 0.801
5 29 193 0.791
5 30 179 0.911
5 31 176 0.847
5 32 170 0.926
5 33 103 0.842
5 34 179 0.823
5 35 159 0.923
5 36 181 0.752
5 37 203 0.741
5 38 207 0.655
5 39 78 0.721
5 40 83 0.792
5 41 190 0.828
5 42 209 0.674
5 43 225 0.842
5 44 230 0.844
5 45 256 0.496
5 46 252 0.559
5 47 293 0.735
5 48 373 0.475
6 1 262 0.842
6 2 226 0.793
6 3 204 0.837
6 4 200 0.764
6 5 171 0.842
6 6 154 0.822
6 7 184 0.755
6 8 159 0.887
