row  column  size-1  circ-1
1 1 585 0.818
1 2 535 0.693
1 3 527 0.667
1 4 576 0.786
1 5 422 0.839
1 6 495 0.692
1 7 512 0.766
1 8 480 0.79
1 9 311 0.707
1 10 422 0.664
1 11 437 0.788
1 12 397 0.736
1 13 386 0.682
1 14 342 0.866
1 15 448 0.751
1 16 418 0.862
1 17 313 0.889
1 18 333 0.811
1 19 432 0.779
1 20 410 0.845
1 21 473 0.734
1 22 308 0.78
1 23 430 0.86
1 24 407 0.75
1 25 394 0.83
1 26 292 0.817
1 27 415 0.879
1 28 401 0.85
1 29 307 0.772
1 30 359 0.874
1 31 406 0.748
1 32 326 0.826
1 33 412 0.854
1 34 467 0.852
1 35 84 0.88
1 36 449 0.828
1 37 409 0.888
1 38 412 0.7
1 39 412 0.867
1 40 374 0.709
1 41 400 0.824
1 42 394 0.772
1 43 430 0.749
1 44 430 0.623
1 45 504 0.584
1 46 672 0.737
1 47 665 0.726
1 48 689 0.81
2 1 539 0.757
2 2 393 0.765
2 3 408 0.595
2 4 423 0.834
2 5 405 0.72
2 6 386 0.779
2 7 328 0.799
2 8 332 0.777
2 9 347 0.758
2 10 339 0.82
2 11 305 0.833
2 12 380 0.83
2 13 328 0.788
2 14 346 0.829
2 15 329 0.839
2 16 356 0.887
2 17 265 0.774
2 18 293 0.853
2 19 380 0.795
2 20 292 0.838
2 21 327 0.809
2 22 371 0.869
2 23 314 0.879
2 24 337 0.88
2 25 321 0.889
2 26 324 0.904
2 27 317 0.866
2 28 311 0.796
2 29 279 0.867
2 30 306 0.842
2 31 279 0.851
2 32 334 0.896
2 33 212 0.877
2 34 244 0.888
2 35 317 0.887
2 36 334 0.819
2 37 292 0.875
2 38 420 0.801
2 39 249 0.913
2 40 360 0.889
2 41 392 0.737
2 42 376 0.78
2 43 368 0.84
2 44 427 0.813
2 45 448 0.641
2 46 420 0.785
2 47 565 0.681
2 48 652 0.816
3 1 459 0.78
3 2 424 0.688
3 3 390 0.613
3 4 365 0.81
3 5 351 0.746
3 6 323 0.799
3 7 234 0.828
3 8 292 0.853
3 9 213 0.804
3 10 304 0.765
3 11 276 0.706
3 12 323 0.879
3 13 0 0.0
3 14 16 0.795
3 15 274 0.842
3 16 285 0.883
3 17 288 0.879
3 18 262 0.82
3 19 302 0.819
3 20 220 0.858
3 21 251 0.871
3 22 214 0.859
3 23 262 0.759
3 24 283 0.841
3 25 284 0.873
3 26 280 0.9
3 27 257 0.882
3 28 282 0.824
3 29 241 0.836
3 30 266 0.864
3 31 260 0.845
3 32 238 0.842
3 33 249 0.871
3 34 235 0.905
3 35 185 0.862
3 36 184 0.644
3 37 279 0.821
3 38 283 0.848
3 39 258 0.845
3 40 294 0.738
3 41 276 0.812
3 42 265 0.878
3 43 322 0.797
3 44 257 0.865
3 45 361 0.824
3 46 346 0.775
3 47 397 0.783
3 48 483 0.842
4 1 601 0.723
4 2 445 0.633
4 3 389 0.721
4 4 327 0.766
4 5 333 0.668
4 6 277 0.719
4 7 243 0.82
4 8 319 0.708
4 9 279 0.8
4 10 256 0.861
4 11 274 0.809
4 12 283 0.879
4 13 263 0.946
4 14 256 0.903
4 15 274 0.759
4 16 262 0.773
4 17 227 0.893
4 18 246 0.867
4 19 223 0.895
4 20 256 0.789
4 21 250 0.851
4 22 243 0.867
4 23 253 0.91
4 24 214 0.893
4 25 191 0.878
4 26 272 0.884
4 27 205 0.841
