row  column  size-1  circ-1
1 1 659 0.857
1 2 558 0.665
1 3 554 0.538
1 4 530 0.633
1 5 441 0.76
1 6 497 0.637
1 7 446 0.722
1 8 387 0.658
1 9 481 0.822
1 10 417 0.758
1 11 364 0.783
1 12 435 0.795
1 13 386 0.82
1 14 414 0.768
1 15 374 0.841
1 16 434 0.778
1 17 390 0.797
1 18 381 0.687
1 19 404 0.792
1 20 382 0.694
1 21 386 0.635
1 22 408 0.735
1 23 397 0.707
1 24 372 0.725
1 25 382 0.778
1 26 409 0.719
1 27 403 0.752
1 28 404 0.659
1 29 390 0.891
1 30 416 0.845
1 31 422 0.767
1 32 391 0.811
1 33 410 0.82
1 34 410 0.815
1 35 400 0.675
1 36 429 0.846
1 37 389 0.802
1 38 388 0.848
1 39 403 0.698
1 40 443 0.743
1 41 408 0.741
1 42 427 0.801
1 43 177 0.726
1 44 564 0.756
1 45 593 0.609
1 46 595 0.542
1 47 652 0.473
1 48 692 0.806
2 1 460 0.64
2 2 402 0.649
2 3 434 0.682
2 4 311 0.681
2 5 413 0.702
2 6 374 0.599
2 7 339 0.747
2 8 307 0.796
2 9 280 0.893
2 10 292 0.765
2 11 283 0.82
2 12 263 0.782
2 13 312 0.817
2 14 299 0.822
2 15 289 0.823
2 16 316 0.649
2 17 271 0.827
2 18 286 0.82
2 19 291 0.826
2 20 280 0.877
2 21 274 0.761
2 22 294 0.783
2 23 301 0.689
2 24 240 0.833
2 25 276 0.842
2 26 279 0.842
2 27 283 0.82
2 28 294 0.752
2 29 278 0.759
2 30 253 0.752
2 31 300 0.76
2 32 251 0.845
2 33 272 0.874
2 34 246 0.837
2 35 271 0.751
2 36 266 0.791
2 37 272 0.783
2 38 257 0.709
2 39 259 0.784
2 40 232 0.837
2 41 268 0.797
2 42 274 0.618
2 43 327 0.802
2 44 392 0.548
2 45 420 0.556
2 46 508 0.544
2 47 510 0.551
2 48 599 0.79
3 1 437 0.82
3 2 385 0.696
3 3 358 0.701
3 4 353 0.62
3 5 319 0.771
3 6 291 0.757
3 7 292 0.789
3 8 260 0.793
3 9 284 0.703
3 10 244 0.787
3 11 253 0.885
3 12 249 0.788
3 13 229 0.857
3 14 202 0.828
3 15 237 0.869
3 16 216 0.886
3 17 288 0.806
3 18 142 0.833
3 19 230 0.804
3 20 208 0.879
3 21 225 0.796
3 22 256 0.761
3 23 186 0.847
3 24 238 0.685
3 25 236 0.638
3 26 205 0.799
3 27 211 0.699
3 28 107 0.874
3 29 249 0.648
3 30 261 0.684
3 31 193 0.834
3 32 208 0.584
3 33 225 0.72
3 34 231 0.795
3 35 209 0.798
3 36 223 0.774
3 37 242 0.714
3 38 231 0.78
3 39 228 0.878
3 40 228 0.846
3 41 253 0.721
3 42 277 0.824
3 43 265 0.76
3 44 355 0.484
3 45 340 0.836
3 46 361 0.609
3 47 388 0.749
3 48 597 0.779
4 1 481 0.679
4 2 333 0.753
4 3 315 0.712
4 4 313 0.572
4 5 273 0.777
4 6 328 0.865
4 7 256 0.699
4 8 256 0.787
4 9 233 0.757
4 10 255 0.875
4 11 245 0.867
4 12 277 0.77
4 13 249 0.768
4 14 249 0.74
4 15 221 0.869
4 16 209 0.865
4 17 268 0.855
4 18 240 0.849
4 19 250 0.806
4 20 226 0.813
4 21 177 0.748
4 22 237 0.77
4 23 229 0.719
4 24 248 0.812
4 25 247 0.84
4 26 202 0.682
4 27 253 0.747
4 28 243 0.884
4 29 200 0.764
4 30 191 0.851
4 31 244 0.84
4 32 224 0.722
4 33 225 0.701
4 34 188 0.837
4 35 216 0.697
4 36 201 0.868
4 37 163 0.813
4 38 208 0.757
4 39 230 0.783
4 40 197 0.753
4 41 226 0.743
4 42 241 0.798
4 43 251 0.801
4 44 283 0.624
4 45 344 0.67
4 46 337 0.84
4 47 383 0.682
4 48 655 0.775
5 1 502 0.591
5 2 299 0.518
5 3 316 0.479
5 4 310 0.762
5 5 296 0.75
5 6 283 0.729
5 7 242 0.691
5 8 237 0.791
5 9 244 0.571
5 10 257 0.69
5 11 240 0.81
5 12 186 0.693
5 13 219 0.861
5 14 218 0.833
5 15 251 0.809
5 16 218 0.762
5 17 169 0.84
5 18 208 0.843
5 19 228 0.722
5 20 221 0.869
5 21 234 0.876
5 22 210 0.743
5 23 217 0.836
5 24 265 0.645
5 25 203 0.754
5 26 212 0.771
5 27 193 0.798
5 28 209 0.752
5 29 195 0.776
5 30 215 0.846
5 31 224 0.863
5 32 234 0.842
5 33 203 0.833
5 34 217 0.898
5 35 229 0.901
5 36 169 0.88
5 37 190 0.741
5 38 210 0.752
5 39 205 0.848
5 40 199 0.654
5 41 210 0.737
5 42 218 0.865
5 43 236 0.839
5 44 284 0.829
5 45 281 0.731
5 46 308 0.669
5 47 438 0.415
5 48 686 0.706
6 1 426 0.502
6 2 350 0.635
6 3 353 0.562
6 4 296 0.704
6 5 263 0.445
6 6 247 0.803
6 7 278 0.77
6 8 210 0.749
6 9 251 0.597
6 10 228 0.749
6 11 229 0.847
6 12 183 0.798
6 13 248 0.696
6 14 186 0.763
6 15 206 0.852
6 16 211 0.806
6 17 238 0.671
6 18 218 0.823
6 19 212 0.678
6 20 193 0.785
6 21 240 0.714
6 22 202 0.794
6 23 187 0.917
6 24 199 0.806
6 25 156 0.64
6 26 202 0.715
6 27 200 0.67
6 28 172 0.794
6 29 218 0.771
6 30 176 0.82
6 31 181 0.729
6 32 225 0.751
6 33 187 0.899
6 34 241 0.636
6 35 179 0.834
6 36 228 0.77
6 37 208 0.843
6 38 230 0.762
6 39 205 0.806
6 40 194 0.648
6 41 188 0.812
6 42 152 0.84
6 43 263 0.567
6 44 292 0.7
6 45 30 0.736
6 46 358 0.638
6 47 429 0.71
6 48 531 0.562
7 1 449 0.599
7 2 282 0.599
7 3 318 0.603
7 4 273 0.615
7 5 265 0.611
7 6 240 0.686
7 7 213 0.76
7 8 219 0.701
7 9 208 0.772
7 10 239 0.626
7 11 234 0.619
7 12 224 0.759
7 13 221 0.869
7 14 230 0.861
7 15 198 0.617
7 16 215 0.761
7 17 204 0.779
7 18 209 0.812
7 19 187 0.649
7 20 200 0.764
7 21 209 0.687
7 22 210 0.737
7 23 188 0.764
7 24 165 0.868
7 25 222 0.873
7 26 217 0.774
7 27 174 0.856
7 28 193 0.785
7 29 200 0.773
7 30 193 0.634
7 31 193 0.791
7 32 197 0.784
7 33 219 0.854
7 34 228 0.785
7 35 201 0.868
7 36 189 0.827
7 37 225 0.731
7 38 232 0.748
7 39 208 0.846
7 40 214 0.834
7 41 179 0.79
7 42 216 0.671
7 43 203 0.599
7 44 261 0.538
7 45 278 0.806
7 46 345 0.761
7 47 427 0.397
7 48 572 0.481
8 1 408 0.555
8 2 296 0.594
8 3 325 0.591
8 4 284 0.68
8 5 236 0.794
8 6 274 0.699
8 7 178 0.521
8 8 216 0.795
8 9 233 0.763
8 10 248 0.955
8 11 202 0.744
8 12 220 0.833
8 13 219 0.837
8 14 223 0.825
8 15 218 0.742
8 16 208 0.795
8 17 220 0.715
8 18 222 0.735
8 19 190 0.747
8 20 186 0.786
8 21 215 0.909
8 22 218 0.771
8 23 210 0.888
8 24 191 0.878
8 25 186 0.711
8 26 223 0.828
8 27 235 0.815
8 28 170 0.845
8 29 202 0.804
8 30 146 0.702
8 31 213 0.838
8 32 212 0.924
8 33 200 0.694
8 34 185 0.799
8 35 220 0.84
8 36 246 0.83
8 37 190 0.515
8 38 213 0.784
8 39 167 0.822
8 40 187 0.636
8 41 227 0.605
8 42 207 0.781
8 43 222 0.655
8 44 234 0.741
8 45 242 0.766
8 46 264 0.799
8 47 513 0.681
8 48 481 0.632
9 1 406 0.764
9 2 352 0.653
9 3 287 0.734
9 4 285 0.722
9 5 250 0.73
9 6 252 0.775
9 7 229 0.833
9 8 200 0.872
9 9 193 0.616
9 10 234 0.76
9 11 219 0.844
9 12 226 0.784
9 13 220 0.848
9 14 233 0.855
9 15 185 0.721
9 16 189 0.918
9 17 197 0.775
9 18 221 0.851
9 19 217 0.861
9 20 212 0.834
9 21 198 0.795
9 22 185 0.789
9 23 214 0.859
9 24 175 0.861
9 25 212 0.794
9 26 186 0.875
9 27 188 0.913
9 28 208 0.879
9 29 204 0.87
9 30 198 0.735
9 31 199 0.785
9 32 187 0.852
9 33 202 0.772
9 34 230 0.753
9 35 204 0.844
9 36 194 0.856
9 37 214 0.896
9 38 207 0.856
9 39 243 0.784
9 40 222 0.69
9 41 203 0.595
9 42 170 0.728
9 43 189 0.759
9 44 242 0.752
9 45 307 0.623
9 46 344 0.811
9 47 385 0.656
9 48 467 0.694
10 1 442 0.538
10 2 371 0.44
10 3 376 0.697
10 4 245 0.811
10 5 244 0.661
10 6 264 0.68
10 7 222 0.848
10 8 197 0.711
10 9 231 0.529
10 10 230 0.722
10 11 215 0.706
10 12 197 0.825
10 13 224 0.792
10 14 217 0.657
10 15 215 0.821
10 16 218 0.875
10 17 207 0.838
10 18 207 0.8
10 19 210 0.749
10 20 206 0.75
10 21 205 0.74
10 22 171 0.653
10 23 216 0.729
10 24 179 0.842
10 25 201 0.746
10 26 222 0.831
10 27 184 0.771
10 28 195 0.824
10 29 209 0.815
10 30 171 0.815
10 31 179 0.797
10 32 191 0.715
10 33 214 0.817
10 34 220 0.8
10 35 211 0.777
10 36 229 0.612
10 37 162 0.852
10 38 229 0.875
10 39 230 0.798
10 40 222 0.77
10 41 216 0.764
10 42 211 0.82
10 43 195 0.85
10 44 252 0.698
10 45 277 0.697
10 46 329 0.632
10 47 346 0.698
10 48 436 0.76
11 1 490 0.628
11 2 363 0.654
11 3 289 0.677
11 4 261 0.635
11 5 222 0.744
11 6 249 0.735
11 7 220 0.785
11 8 217 0.533
11 9 220 0.649
11 10 236 0.797
11 11 227 0.7
11 12 205 0.692
11 13 242 0.863
11 14 207 0.775
11 15 221 0.687
11 16 215 0.821
11 17 206 0.72
11 18 204 0.73
11 19 209 0.883
11 20 190 0.779
11 21 201 0.74
11 22 180 0.708
11 23 208 0.853
11 24 223 0.821
11 25 182 0.859
11 26 186 0.855
11 27 167 0.737
11 28 168 0.867
11 29 203 0.808
11 30 153 0.697
11 31 190 0.865
11 32 159 0.79
11 33 216 0.697
11 34 210 0.888
11 35 208 0.788
11 36 194 0.763
11 37 187 0.8
11 38 218 0.921
11 39 210 0.715
11 40 98 0.725
11 41 215 0.929
11 42 204 0.651
11 43 200 0.57
11 44 233 0.883
11 45 259 0.702
11 46 304 0.783
11 47 344 0.672
11 48 463 0.766
12 1 481 0.722
12 2 291 0.592
12 3 299 0.525
12 4 315 0.553
12 5 312 0.682
12 6 287 0.729
12 7 175 0.597
12 8 210 0.496
12 9 260 0.703
12 10 247 0.803
12 11 261 0.79
12 12 248 0.573
12 13 231 0.699
12 14 226 0.71
12 15 248 0.689
12 16 219 0.68
12 17 220 0.891
12 18 188 0.837
12 19 214 0.817
12 20 218 0.816
12 21 207 0.867
12 22 201 0.868
12 23 213 0.831
12 24 199 0.841
12 25 222 0.808
12 26 202 0.651
