row  column  size-1  circ-1
1 1 590 0.41
1 2 566 0.625
1 3 556 0.556
1 4 465 0.763
1 5 506 0.654
1 6 521 0.807
1 7 484 0.78
1 8 452 0.762
1 9 429 0.833
1 10 372 0.731
1 11 362 0.827
1 12 434 0.699
1 13 346 0.818
1 14 320 0.836
1 15 377 0.889
1 16 361 0.832
1 17 387 0.798
1 18 389 0.814
1 19 372 0.793
1 20 366 0.675
1 21 386 0.674
1 22 347 0.831
1 23 358 0.82
1 24 376 0.859
1 25 385 0.789
1 26 405 0.817
1 27 306 0.712
1 28 319 0.682
1 29 398 0.833
1 30 378 0.831
1 31 336 0.805
1 32 355 0.727
1 33 305 0.839
1 34 331 0.825
1 35 341 0.632
1 36 353 0.788
1 37 401 0.695
1 38 369 0.779
1 39 374 0.825
1 40 378 0.784
1 41 380 0.756
1 42 401 0.819
1 43 383 0.704
1 44 399 0.798
1 45 461 0.681
1 46 515 0.686
1 47 622 0.672
1 48 631 0.73
2 1 476 0.634
2 2 469 0.543
2 3 462 0.67
2 4 376 0.84
2 5 372 0.744
2 6 366 0.703
2 7 280 0.839
2 8 335 0.855
2 9 348 0.735
2 10 360 0.849
2 11 323 0.824
2 12 331 0.801
2 13 311 0.815
2 14 287 0.817
2 15 305 0.696
2 16 285 0.854
2 17 295 0.846
2 18 259 0.79
2 19 284 0.715
2 20 287 0.817
2 21 244 0.906
2 22 256 0.81
2 23 264 0.744
2 24 262 0.765
2 25 253 0.741
2 26 257 0.784
2 27 230 0.619
2 28 220 0.823
2 29 254 0.832
2 30 270 0.852
2 31 231 0.808
2 32 279 0.815
2 33 216 0.71
2 34 240 0.679
2 35 203 0.615
2 36 216 0.671
2 37 262 0.799
2 38 262 0.754
2 39 27 0.91
2 40 297 0.831
2 41 276 0.723
2 42 253 0.78
2 43 257 0.764
2 44 265 0.875
2 45 267 0.875
2 46 252 0.744
2 47 361 0.76
2 48 611 0.75
3 1 193 0.722
3 2 173 0.558
3 3 399 0.682
3 4 348 0.847
3 5 325 0.804
3 6 271 0.639
3 7 308 0.653
3 8 289 0.85
3 9 294 0.711
3 10 317 0.767
3 11 295 0.877
3 12 258 0.665
3 13 265 0.716
3 14 260 0.868
3 15 275 0.777
3 16 161 0.605
3 17 267 0.625
3 18 265 0.815
3 19 219 0.608
3 20 262 0.771
3 21 18 0.808
3 22 0 0.0
3 23 233 0.641
3 24 222 0.77
3 25 112 0.718
3 26 91 0.629
3 27 222 0.855
3 28 222 0.735
3 29 203 0.815
3 30 172 0.712
3 31 232 0.702
3 32 229 0.901
3 33 191 0.783
