row  column  size-1  circ-1
1 1 584 0.821
1 2 531 0.872
1 3 534 0.865
1 4 398 0.82
1 5 482 0.857
1 6 492 0.885
1 7 450 0.823
1 8 478 0.85
1 9 317 0.916
1 10 491 0.89
1 11 395 0.832
1 12 508 0.926
1 13 335 0.855
1 14 347 0.818
1 15 346 0.851
1 16 407 0.844
1 17 343 0.905
1 18 397 0.867
1 19 315 0.881
1 20 328 0.887
1 21 290 0.922
1 22 296 0.871
1 23 311 0.849
1 24 296 0.91
1 25 484 0.89
1 26 502 0.88
1 27 365 0.895
1 28 528 0.867
1 29 490 0.888
1 30 502 0.887
1 31 315 0.75
1 32 452 0.843
1 33 296 0.927
1 34 303 0.931
1 35 384 0.899
1 36 343 0.89
1 37 354 0.829
1 38 268 0.878
1 39 532 0.846
1 40 254 0.913
1 41 559 0.877
1 42 588 0.915
1 43 384 0.826
1 44 536 0.88
1 45 554 0.869
1 46 636 0.823
1 47 566 0.85
1 48 606 0.867
2 1 479 0.84
2 2 372 0.765
2 3 386 0.868
2 4 349 0.912
2 5 309 0.916
2 6 325 0.878
2 7 188 0.892
2 8 199 0.816
2 9 368 0.865
2 10 384 0.863
2 11 343 0.861
2 12 329 0.868
2 13 274 0.735
2 14 259 0.871
2 15 278 0.848
2 16 390 0.821
2 17 277 0.845
2 18 279 0.845
2 19 236 0.909
2 20 270 0.894
2 21 233 0.872
2 22 221 0.895
2 23 380 0.843
2 24 372 0.555
2 25 257 0.835
2 26 237 0.822
2 27 210 0.869
2 28 219 0.82
2 29 232 0.886
2 30 237 0.877
2 31 256 0.745
2 32 313 0.882
2 33 202 0.836
2 34 253 0.647
2 35 173 0.88
2 36 242 0.895
2 37 330 0.587
2 38 372 0.813
2 39 42 0.906
2 40 219 0.879
2 41 339 0.818
2 42 314 0.834
2 43 292 0.891
2 44 282 0.883
2 45 331 0.733
2 46 338 0.856
2 47 515 0.845
2 48 478 0.884
3 1 170 0.865
3 2 118 0.873
3 3 329 0.86
3 4 310 0.853
3 5 258 0.878
3 6 200 0.872
3 7 289 0.895
3 8 267 0.836
3 9 224 0.907
3 10 213 0.719
3 11 355 0.842
3 12 99 0.887
3 13 292 0.634
3 14 238 0.726
3 15 207 0.824
3 16 159 0.869
3 17 253 0.861
3 18 230 0.879
3 19 249 0.74
3 20 245 0.513
3 21 15 0.317
3 22 16 0.927
3 23 242 0.888
3 24 221 0.773
3 25 136 0.849
3 26 125 0.864
3 27 208 0.795
3 28 206 0.882
3 29 219 0.79
3 30 250 0.882
3 31 240 0.808
3 32 218 0.93
3 33 214 0.842
3 34 204 0.819
3 35 174 0.856
3 36 207 0.856
3 37 223 0.725
3 38 214 0.867
3 39 224 0.822
3 40 158 0.882
3 41 262 0.733
3 42 222 0.735
3 43 195 0.807
3 44 226 0.715
3 45 314 0.864
3 46 293 0.884
3 47 377 0.875
3 48 319 0.893
4 1 426 0.806
4 2 366 0.844
4 3 333 0.885
4 4 245 0.906
4 5 273 0.833
4 6 257 0.835
4 7 304 0.816
4 8 270 0.737
4 9 198 0.855
4 10 216 0.635
4 11 292 0.569
4 12 307 0.616
4 13 186 0.883
4 14 270 0.775
4 15 260 0.785
4 16 179 0.842
4 17 189 0.88
4 18 200 0.919
4 19 192 0.924
4 20 160 0.842
4 21 182 0.905
4 22 198 0.795
4 23 155 0.919
4 24 144 0.899
4 25 151 0.886
4 26 147 0.773
4 27 194 0.83
4 28 200 0.94
4 29 167 0.841
4 30 142 0.864
4 31 129 0.917
4 32 199 0.957
4 33 182 0.84
4 34 166 0.895
4 35 183 0.618
4 36 172 0.638
4 37 174 0.856
4 38 174 0.785
4 39 218 0.558
4 40 196 0.821
4 41 178 0.474
4 42 235 0.565
4 43 148 0.914
4 44 147 0.942
4 45 165 0.526
4 46 247 0.525
4 47 327 0.863
4 48 362 0.881
5 1 482 0.775
5 2 335 0.863
5 3 348 0.834
5 4 274 0.864
5 5 172 0.855
5 6 176 0.866
5 7 195 0.842
5 8 203 0.84
5 9 207 0.838
5 10 180 0.895
5 11 265 0.794
5 12 166 0.865
5 13 143 0.87
5 14 161 0.979
5 15 158 0.852
5 16 185 0.919
5 17 182 0.892
5 18 163 0.9
5 19 195 0.832
5 20 156 0.87
5 21 202 0.872
5 22 165 0.752
5 23 194 0.892
5 24 159 0.857
5 25 135 0.888
5 26 109 0.88
5 27 172 0.867
5 28 179 0.815
5 29 109 0.918
5 30 165 0.868
5 31 155 0.909
5 32 137 0.937
5 33 173 0.901
5 34 117 0.917
5 35 161 0.782
5 36 155 0.865
5 37 118 0.829
5 38 165 0.812
5 39 158 0.75
5 40 190 0.865
5 41 152 0.924
5 42 173 0.852
5 43 167 0.841
5 44 147 0.649
5 45 212 0.896
5 46 256 0.913
5 47 329 0.868
5 48 320 0.902
6 1 407 0.786
6 2 356 0.873
6 3 264 0.865
6 4 240 0.88
6 5 234 0.851
6 6 221 0.844
6 7 172 0.671
6 8 196 0.811
6 9 163 0.821
6 10 156 0.915
6 11 180 0.777
6 12 131 0.906
6 13 160 0.893
6 14 143 0.81
6 15 192 0.855
6 16 163 0.91
6 17 190 0.893
6 18 168 0.863
6 19 196 0.873
6 20 197 0.808
6 21 184 0.865
6 22 177 0.901
6 23 136 0.849
6 24 143 0.83
6 25 204 0.881
6 26 162 0.927
6 27 148 0.838
6 28 149 0.844
6 29 131 0.872
6 30 168 0.915
6 31 146 0.856
6 32 134 0.916
6 33 85 0.949
6 34 76 0.866
6 35 167 0.796
6 36 149 0.776
6 37 119 0.814
6 38 124 0.848
6 39 130 0.865
6 40 170 0.865
6 41 119 0.783
6 42 166 0.865
6 43 178 0.906
6 44 186 0.803
6 45 158 0.882
6 46 86 0.914
6 47 312 0.879
6 48 393 0.897
7 1 175 0.766
7 2 77 0.89
7 3 282 0.867
7 4 256 0.855
7 5 220 0.883
7 6 186 0.895
7 7 196 0.828
7 8 186 0.886
7 9 205 0.885
7 10 194 0.884
7 11 165 0.839
7 12 167 0.879
7 13 143 0.902
7 14 0 0.0
7 15 167 0.9
7 16 187 0.899
7 17 197 0.886
7 18 106 0.932
7 19 148 0.924
7 20 153 0.816
7 21 193 0.916
7 22 119 0.87
7 23 157 0.867
7 24 151 0.864
7 25 170 0.894
7 26 145 0.939
7 27 177 0.771
7 28 141 0.871
7 29 147 0.894
7 30 143 0.851
7 31 137 0.855
7 32 146 0.936
7 33 124 0.907
7 34 143 0.926
7 35 134 0.892
7 36 142 0.864
7 37 142 0.896
7 38 144 0.787
7 39 138 0.762
7 40 129 0.757
7 41 154 0.894
7 42 173 0.86
7 43 113 0.836
7 44 144 0.876
7 45 224 0.846
7 46 247 0.854
7 47 279 0.897
7 48 473 0.846
8 1 465 0.885
8 2 247 0.888
8 3 287 0.844
8 4 202 0.828
8 5 220 0.865
8 6 171 0.913
8 7 195 0.877
8 8 179 0.911
8 9 185 0.881
8 10 187 0.833
8 11 196 0.764
8 12 187 0.808
8 13 152 0.892
8 14 164 0.884
8 15 190 0.923
8 16 183 0.909
8 17 170 0.894
8 18 207 0.864
8 19 135 0.898
8 20 161 0.767
8 21 145 0.929
8 22 140 0.785
8 23 174 0.845
8 24 170 0.886
8 25 166 0.791
8 26 173 0.88
8 27 155 0.887
8 28 163 0.9
8 29 148 0.877
8 30 160 0.854
8 31 148 0.891
8 32 148 0.868
8 33 154 0.903
8 34 117 0.901
8 35 150 0.936
8 36 164 0.938
8 37 151 0.877
8 38 159 0.887
8 39 75 0.899
8 40 107 0.864
8 41 161 0.792
8 42 152 0.731
8 43 187 0.879
8 44 184 0.82
8 45 119 0.572
8 46 223 0.405
8 47 319 0.89
8 48 450 0.851
9 1 454 0.859
9 2 327 0.735
9 3 264 0.871
9 4 223 0.849
9 5 219 0.876
9 6 209 0.911
9 7 202 0.88
9 8 204 0.862
9 9 181 0.851
9 10 178 0.829
9 11 187 0.879
9 12 157 0.88
9 13 199 0.915
9 14 179 0.89
9 15 188 0.904
9 16 173 0.852
9 17 162 0.927
9 18 163 0.858
9 19 162 0.824
9 20 152 0.861
