row  column  size-1  circ-1
1 1 565 0.87
1 2 396 0.516
1 3 389 0.812
1 4 357 0.799
1 5 383 0.72
1 6 401 0.863
1 7 392 0.881
1 8 375 0.819
1 9 386 0.91
1 10 364 0.808
1 11 344 0.811
1 12 242 0.823
1 13 306 0.848
1 14 338 0.871
1 15 319 0.862
1 16 328 0.728
1 17 293 0.884
1 18 280 0.818
1 19 287 0.688
1 20 304 0.836
1 21 305 0.791
1 22 295 0.811
1 23 275 0.756
1 24 299 0.77
1 25 280 0.824
1 26 310 0.859
1 27 280 0.784
1 28 285 0.63
1 29 257 0.764
1 30 282 0.752
1 31 312 0.735
1 32 314 0.837
1 33 278 0.746
1 34 284 0.913
1 35 347 0.813
1 36 372 0.783
1 37 304 0.789
1 38 349 0.792
1 39 319 0.714
1 40 363 0.665
1 41 343 0.761
1 42 357 0.691
1 43 268 0.574
1 44 371 0.931
1 45 441 0.71
1 46 456 0.827
1 47 0 0.0
1 48 379 0.852
2 1 421 0.83
2 2 393 0.788
2 3 349 0.812
2 4 338 0.848
2 5 335 0.89
2 6 310 0.889
2 7 292 0.838
2 8 291 0.872
2 9 269 0.821
2 10 257 0.842
2 11 261 0.762
2 12 262 0.799
2 13 264 0.811
2 14 189 0.88
2 15 247 0.809
2 16 231 0.751
2 17 227 0.826
2 18 235 0.809
2 19 229 0.738
2 20 216 0.894
2 21 223 0.719
2 22 205 0.866
2 23 185 0.907
2 24 183 0.773
2 25 197 0.851
2 26 233 0.838
2 27 179 0.743
2 28 194 0.864
2 29 183 0.635
2 30 225 0.819
2 31 142 0.747
2 32 177 0.814
2 33 215 0.761
2 34 128 0.735
2 35 178 0.746
2 36 188 0.805
2 37 200 0.736
2 38 173 0.593
2 39 163 0.849
2 40 197 0.808
2 41 171 0.745
2 42 225 0.842
2 43 183 0.63
2 44 215 0.663
2 45 235 0.793
2 46 315 0.873
2 47 338 0.842
2 48 506 0.775
3 1 389 0.874
3 2 348 0.789
3 3 320 0.859
3 4 273 0.803
3 5 227 0.803
3 6 273 0.855
3 7 256 0.816
3 8 238 0.826
3 9 198 0.812
3 10 215 0.718
3 11 184 0.605
3 12 232 0.811
3 13 197 0.778
3 14 170 0.741
3 15 176 0.855
3 16 169 0.73
3 17 210 0.833
3 18 129 0.785
3 19 170 0.663
3 20 134 0.916
3 21 186 0.776
3 22 165 0.831
3 23 111 0.812
3 24 167 0.803
3 25 152 0.792
3 26 131 0.872
3 27 140 0.932
3 28 139 0.807
3 29 167 0.744
3 30 101 0.84
3 31 60 0.883
3 32 70 0.839
3 33 152 0.748
3 34 159 0.783
3 35 155 0.808
3 36 154 0.903
3 37 156 0.563
3 38 140 0.737
3 39 141 0.798
3 40 151 0.886
3 41 155 0.756
3 42 171 0.673
3 43 146 0.594
3 44 170 0.792
3 45 179 0.797
3 46 217 0.774
3 47 256 0.734
3 48 387 0.827
4 1 416 0.688
4 2 348 0.765
4 3 287 0.595
4 4 273 0.871
4 5 239 0.756
4 6 250 0.812
4 7 238 0.856
4 8 259 0.77
4 9 164 0.789
4 10 218 0.756
4 11 175 0.834
4 12 145 0.873
4 13 177 0.788
4 14 169 0.77
4 15 152 0.848
4 16 148 0.9
4 17 171 0.769
4 18 162 0.779
4 19 161 0.767
4 20 124 0.786
4 21 122 0.892
4 22 147 0.804
4 23 183 0.767
4 24 158 0.743
4 25 135 0.821
4 26 148 0.702
4 27 162 0.769
4 28 133 0.83
4 29 145 0.763
4 30 154 0.776
4 31 170 0.75
4 32 130 0.751
4 33 131 0.906
4 34 114 0.811
4 35 138 0.81
4 36 135 0.728
4 37 101 0.866
4 38 117 0.75
4 39 130 0.824
4 40 133 0.885
4 41 114 0.811
4 42 154 0.717
4 43 145 0.842
4 44 135 0.861
4 45 191 0.709
4 46 203 0.699
4 47 305 0.687
4 48 288 0.742
5 1 444 0.794
5 2 358 0.794
5 3 272 0.852
5 4 275 0.797
5 5 250 0.671
5 6 242 0.585
5 7 210 0.816
5 8 194 0.803
5 9 183 0.767
5 10 173 0.813
5 11 162 0.864
5 12 180 0.854
5 13 168 0.758
5 14 159 0.79
5 15 168 0.863
5 16 139 0.662
5 17 142 0.776
5 18 143 0.86
5 19 155 0.865
5 20 140 0.813
5 21 148 0.9
5 22 132 0.774
5 23 127 0.878
5 24 161 0.8
5 25 132 0.794
5 26 116 0.873
5 27 122 0.834
5 28 127 0.784
5 29 123 0.91
5 30 147 0.67
5 31 145 0.851
5 32 128 0.82
5 33 151 0.768
5 34 138 0.839
5 35 129 0.858
5 36 60 0.936
5 37 122 0.825
5 38 118 0.807
5 39 124 0.786
5 40 138 0.673
5 41 128 0.936
5 42 154 0.748
5 43 124 0.807
5 44 161 0.724
5 45 120 0.853
5 46 146 0.581
5 47 322 0.582
5 48 383 0.855
6 1 444 0.857
6 2 367 0.7
6 3 279 0.775
6 4 243 0.757
6 5 227 0.7
6 6 189 0.688
6 7 229 0.817
6 8 180 0.77
6 9 169 0.802
6 10 173 0.832
6 11 156 0.783
6 12 123 0.818
6 13 159 0.887
6 14 126 0.795
6 15 160 0.893
6 16 139 0.877
6 17 129 0.882
6 18 149 0.823
6 19 163 0.72
6 20 139 0.868
6 21 147 0.871
6 22 126 0.862
6 23 104 0.903
6 24 124 0.907
6 25 130 0.924
6 26 148 0.817
6 27 102 0.926
6 28 109 0.935
6 29 126 0.77
6 30 115 0.841
6 31 140 0.785
6 32 119 0.805
6 33 117 0.846
6 34 136 0.849
6 35 123 0.925
6 36 136 0.941
6 37 102 0.914
6 38 120 0.741
6 39 115 0.757
6 40 129 0.797
6 41 113 0.85
6 42 96 0.86
6 43 129 0.943
6 44 145 0.882
6 45 35 -1.0
6 46 189 0.663
6 47 139 0.901
6 48 252 0.841
7 1 428 0.624
7 2 327 0.804
7 3 310 0.62
7 4 245 0.787
7 5 236 0.8
7 6 231 0.658
7 7 155 0.587
7 8 154 0.89
7 9 149 0.844
7 10 141 0.848
7 11 143 0.86
7 12 156 0.778
7 13 157 0.755
7 14 169 0.889
7 15 147 0.8
7 16 150 0.889
7 17 125 0.733
7 18 150 0.82
7 19 105 0.813
7 20 112 0.843
7 21 137 0.937
7 22 132 0.846
7 23 135 0.756
7 24 105 0.912
7 25 129 0.849
7 26 140 0.842
7 27 108 0.872
7 28 143 0.83
7 29 118 0.853
7 30 133 0.784
7 31 139 0.707
7 32 97 0.909
7 33 135 0.898
7 34 121 0.948
7 35 113 0.86
7 36 120 0.888
7 37 131 0.788
7 38 148 0.798
7 39 111 0.86
7 40 112 0.878
7 41 125 0.752
7 42 133 0.753
7 43 124 0.872
7 44 144 0.899
7 45 185 0.752
7 46 166 0.655
7 47 198 0.779
7 48 365 0.726
8 1 386 0.849
8 2 304 0.703
8 3 283 0.663
8 4 247 0.834
8 5 220 0.734
8 6 235 0.77
8 7 111 0.768
8 8 136 0.81
8 9 167 0.83
8 10 162 0.769
8 11 166 0.873
8 12 138 0.929
8 13 143 0.83
8 14 117 0.856
8 15 141 0.798
8 16 126 0.829
8 17 138 0.81
8 18 142 0.784
8 19 130 0.865
8 20 146 0.856
8 21 136 0.871
8 22 139 0.901
8 23 131 0.862
8 24 109 0.81
8 25 122 0.844
8 26 147 0.832
8 27 117 0.917
8 28 124 0.917
8 29 119 0.906
8 30 125 0.841
8 31 144 0.923
8 32 106 0.775
8 33 110 0.938
8 34 107 0.929
8 35 128 0.921
8 36 123 0.936
8 37 95 0.851
8 38 118 0.807
8 39 100 0.868
8 40 49 0.831
8 41 115 0.928
8 42 121 0.85
8 43 128 0.9
8 44 135 0.875
8 45 166 0.773
8 46 170 0.886
8 47 204 0.736
8 48 357 0.81
9 1 408 0.765
9 2 337 0.772
9 3 311 0.783
9 4 244 0.877
9 5 206 0.701
9 6 152 0.811
9 7 214 0.648
9 8 177 0.788
9 9 167 0.803
9 10 151 0.886
9 11 164 0.807
9 12 162 0.852
9 13 145 0.905
9 14 158 0.927
9 15 130 0.856
9 16 136 0.941
9 17 136 0.881
9 18 147 0.908
9 19 136 0.81
9 20 144 0.867
9 21 135 0.843
9 22 131 0.882
9 23 107 0.829
9 24 125 0.889
9 25 130 0.803
9 26 118 0.888
9 27 112 0.843
9 28 145 0.829
9 29 121 0.885
9 30 142 0.886
9 31 137 0.868
9 32 128 0.875
9 33 126 0.871
9 34 124 0.882
9 35 109 0.918
9 36 100 0.937
9 37 103 0.807
9 38 105 0.858
9 39 101 0.64
9 40 117 0.75
9 41 102 0.886
9 42 119 0.698
9 43 93 0.943
9 44 135 0.934
9 45 121 0.86
9 46 149 0.883
9 47 233 0.824
9 48 327 0.583
10 1 461 0.729
10 2 348 0.702
10 3 286 0.829
10 4 243 0.632
10 5 187 0.662
10 6 168 0.704
10 7 189 0.861
10 8 178 0.793
10 9 166 0.836
10 10 153 0.778
10 11 154 0.851
10 12 129 0.882
10 13 150 0.849
10 14 135 0.792
10 15 158 0.864
10 16 141 0.858
10 17 145 0.842
10 18 132 0.869
10 19 143 0.848
10 20 92 0.89
10 21 143 0.83
10 22 128 0.852
10 23 126 0.706
10 24 114 0.834
10 25 118 0.863
10 26 128 0.852
10 27 107 0.941
10 28 118 0.71
10 29 108 0.91
10 30 116 0.743
10 31 86 0.872
10 32 116 0.858
10 33 131 0.83
10 34 109 0.766
10 35 120 0.903
10 36 115 0.901
10 37 108 0.921
10 38 124 0.795
10 39 109 0.844
10 40 98 0.708
10 41 109 0.698
10 42 102 0.859
10 43 89 0.902
10 44 111 0.87
10 45 147 0.784
10 46 198 0.701
10 47 177 0.657
10 48 281 0.731
11 1 406 0.622
11 2 329 0.737
11 3 293 0.773
11 4 222 0.749
11 5 195 0.679
11 6 185 0.66
11 7 172 0.602
11 8 156 0.711
11 9 138 0.839
11 10 159 0.696
11 11 173 0.832
11 12 145 0.821
11 13 174 0.829
11 14 130 0.856
11 15 151 0.761
11 16 130 0.736
11 17 130 0.677
11 18 133 0.852
11 19 123 0.832
11 20 103 0.867
11 21 137 0.804
11 22 129 0.892
11 23 134 0.751
11 24 126 0.896
11 25 124 0.907
11 26 120 0.769
11 27 125 0.925
11 28 90 0.912
11 29 107 0.752
11 30 121 0.885
11 31 116 0.862
11 32 95 0.89
11 33 124 0.882
11 34 130 0.889
11 35 122 0.761
11 36 128 0.811
11 37 98 0.851
11 38 118 0.863
11 39 96 0.899
11 40 94 0.842
11 41 135 0.728
11 42 98 0.851
11 43 92 0.756
11 44 139 0.76
11 45 108 0.91
11 46 155 0.816
11 47 229 0.699
11 48 328 0.701
12 1 365 0.855
12 2 311 0.593
12 3 259 0.688
12 4 257 0.899
12 5 223 0.675
12 6 190 0.567
12 7 87 0.595
12 8 46 0.846
12 9 183 0.773
12 10 146 0.901
12 11 161 0.898
12 12 142 0.74
12 13 109 0.918
12 14 123 0.925
12 15 148 0.891
12 16 139 0.891
12 17 136 0.81
12 18 150 0.781
12 19 135 0.756
12 20 128 0.82
12 21 135 0.865
