row  column  size-1  circ-1
1 1 530 0.88
1 2 488 0.849
1 3 340 0.867
1 4 380 0.882
1 5 417 0.747
1 6 294 0.814
1 7 347 0.859
1 8 334 0.887
1 9 364 0.831
1 10 322 0.844
1 11 348 0.867
1 12 360 0.849
1 13 366 0.787
1 14 338 0.898
1 15 256 0.878
1 16 232 0.868
1 17 318 0.866
1 18 319 0.856
1 19 195 0.817
1 20 280 0.809
1 21 356 0.678
1 22 319 0.836
1 23 351 0.814
1 24 298 0.843
1 25 307 0.85
1 26 342 0.846
1 27 345 0.808
1 28 342 0.885
1 29 322 0.87
1 30 377 0.728
1 31 363 0.856
1 32 366 0.82
1 33 334 0.873
1 34 355 0.824
1 35 369 0.756
1 36 353 0.865
1 37 355 0.864
1 38 390 0.877
1 39 362 0.873
1 40 430 0.818
1 41 190 0.873
1 42 217 0.879
1 43 476 0.851
1 44 518 0.782
1 45 408 0.729
1 46 359 0.854
1 47 571 0.571
1 48 593 0.749
2 1 399 0.864
2 2 319 0.808
2 3 274 0.89
2 4 283 0.839
2 5 253 0.899
2 6 235 0.591
2 7 226 0.856
2 8 229 0.719
2 9 209 0.883
2 10 208 0.898
2 11 194 0.72
2 12 225 0.877
2 13 206 0.743
2 14 210 0.819
2 15 228 0.871
2 16 245 0.867
2 17 256 0.687
2 18 243 0.781
2 19 225 0.751
2 20 220 0.873
2 21 229 0.719
2 22 243 0.641
2 23 200 0.845
2 24 224 0.815
2 25 232 0.768
2 26 213 0.889
2 27 241 0.853
2 28 242 0.801
2 29 199 0.816
2 30 222 0.866
2 31 238 0.786
2 32 233 0.815
2 33 236 0.761
2 34 249 0.794
2 35 236 0.842
2 36 256 0.832
2 37 244 0.808
2 38 252 0.855
2 39 248 0.837
2 40 252 0.909
2 41 277 0.867
2 42 366 0.849
2 43 284 0.844
2 44 305 0.891
2 45 355 0.891
2 46 401 0.842
2 47 546 0.76
2 48 436 0.82
3 1 351 0.841
3 2 271 0.797
3 3 231 0.84
3 4 198 0.91
3 5 204 0.826
3 6 198 0.902
3 7 190 0.821
3 8 184 0.873
3 9 180 0.925
3 10 184 0.726
3 11 195 0.724
3 12 198 0.795
3 13 198 0.855
3 14 197 0.762
3 15 83 0.83
3 16 77 0.877
3 17 184 0.838
3 18 181 0.9
3 19 185 0.89
3 20 179 0.734
3 21 181 0.879
3 22 204 0.862
3 23 190 0.779
3 24 171 0.842
3 25 175 0.87
3 26 212 0.817
3 27 171 0.85
3 28 205 0.79
3 29 197 0.775
3 30 193 0.798
3 31 192 0.74
3 32 203 0.792
3 33 168 0.819
3 34 195 0.793
3 35 226 0.822
3 36 207 0.875
3 37 225 0.803
3 38 244 0.903
3 39 221 0.877
3 40 226 0.863
3 41 233 0.808
3 42 223 0.852
3 43 215 0.828
3 44 260 0.779
3 45 274 0.794
3 46 324 0.821
3 47 402 0.761
3 48 370 0.866
4 1 405 0.817
4 2 249 0.864
4 3 210 0.896
4 4 140 0.897
4 5 192 0.883
4 6 156 0.87
4 7 197 0.628
4 8 175 0.85
4 9 211 0.847
4 10 177 0.824
4 11 170 0.857
4 12 160 0.806
4 13 49 0.868
4 14 165 0.921
4 15 192 0.84
4 16 170 0.845
4 17 156 0.892
4 18 123 0.864
4 19 146 0.911
4 20 164 0.834
4 21 165 0.758
4 22 174 0.751
4 23 131 0.809
4 24 153 0.897
4 25 204 0.855
4 26 145 0.915
4 27 167 0.9
4 28 174 0.837
4 29 177 0.748
4 30 128 0.947
4 31 199 0.841
4 32 201 0.768
4 33 202 0.778
4 34 180 0.925
4 35 151 0.895
4 36 190 0.893
4 37 201 0.876
4 38 205 0.913
4 39 169 0.821
4 40 202 0.843
4 41 187 0.8
4 42 228 0.871
4 43 201 0.876
4 44 247 0.734
4 45 253 0.878
4 46 281 0.786
4 47 184 0.865
4 48 376 0.834
5 1 344 0.811
5 2 302 0.805
5 3 230 0.844
5 4 179 0.773
5 5 175 0.79
5 6 152 0.773
5 7 145 0.755
5 8 149 0.815
5 9 173 0.91
5 10 143 0.902
5 11 144 0.876
5 12 169 0.77
5 13 150 0.912
5 14 178 0.746
5 15 93 0.742
5 16 87 0.804
5 17 179 0.898
5 18 185 0.919
5 19 90 0.882
5 20 112 0.806
5 21 163 0.784
5 22 151 0.806
5 23 181 0.879
5 24 145 0.905
5 25 166 0.845
5 26 159 0.79
5 27 175 0.763
5 28 179 0.85
5 29 169 0.868
5 30 162 0.772
5 31 157 0.858
