row  column  size-1  circ-1
1 1 337 0.748
1 2 351 0.796
1 3 322 0.908
1 4 348 0.882
1 5 269 0.923
1 6 272 0.83
1 7 330 0.871
1 8 281 0.896
1 9 229 0.725
1 10 254 0.848
1 11 263 0.855
1 12 304 0.802
1 13 246 0.821
1 14 193 0.86
1 15 274 0.89
1 16 274 0.89
1 17 165 0.88
1 18 139 0.749
1 19 289 0.875
1 20 252 0.899
1 21 279 0.851
1 22 239 0.87
1 23 287 0.77
1 24 256 0.816
1 25 271 0.786
1 26 209 0.776
1 27 224 0.848
1 28 289 0.898
1 29 215 0.901
1 30 218 0.793
1 31 278 0.887
1 32 256 0.775
1 33 298 0.849
1 34 336 0.851
1 35 78 0.555
1 36 349 0.899
1 37 291 0.8
1 38 276 0.833
1 39 259 0.685
1 40 284 0.851
1 41 337 0.895
1 42 295 0.674
1 43 409 0.79
1 44 496 0.673
1 45 500 0.602
1 46 545 0.495
1 47 641 0.589
1 48 665 0.581
2 1 317 0.811
2 2 237 0.838
2 3 222 0.918
2 4 238 0.917
2 5 246 0.853
2 6 235 0.764
2 7 189 0.869
2 8 201 0.85
2 9 217 0.879
2 10 213 0.863
2 11 194 0.884
2 12 214 0.904
2 13 212 0.888
2 14 224 0.881
2 15 195 0.917
2 16 243 0.874
2 17 187 0.899
2 18 236 0.866
2 19 266 0.888
2 20 200 0.911
2 21 201 0.915
2 22 209 0.854
2 23 216 0.825
2 24 218 0.894
2 25 211 0.865
2 26 208 0.853
2 27 220 0.772
2 28 187 0.871
2 29 196 0.854
2 30 171 0.931
2 31 200 0.88
2 32 225 0.842
2 33 147 0.918
2 34 149 0.733
2 35 241 0.843
2 36 249 0.768
2 37 240 0.891
2 38 316 0.84
2 39 234 0.812
2 40 311 0.733
2 41 284 0.732
2 42 259 0.611
2 43 271 0.827
2 44 339 0.705
2 45 273 0.715
2 46 305 0.629
2 47 387 0.525
2 48 457 0.726
3 1 276 0.88
3 2 233 0.848
3 3 226 0.908
3 4 217 0.89
3 5 160 0.834
3 6 153 0.825
3 7 154 0.927
3 8 173 0.91
3 9 136 0.84
3 10 201 0.814
3 11 154 0.881
3 12 165 0.839
3 13 0 0.0
3 14 16 0.401
3 15 152 0.879
3 16 171 0.838
3 17 180 0.886
3 18 181 0.9
3 19 217 0.864
3 20 148 0.859
3 21 152 0.949
3 22 153 0.797
3 23 148 0.868
3 24 192 0.911
3 25 176 0.753
3 26 168 0.819
3 27 158 0.86
3 28 198 0.863
3 29 176 0.875
3 30 205 0.913
3 31 166 0.836
3 32 188 0.856
3 33 202 0.794
3 34 228 0.741
3 35 124 0.848
3 36 101 0.825
3 37 194 0.686
3 38 189 0.799
3 39 188 0.812
3 40 193 0.775
3 41 231 0.635
3 42 210 0.802
3 43 230 0.834
3 44 241 0.681
3 45 233 0.698
3 46 302 0.778
3 47 309 0.74
3 48 415 0.885
4 1 302 0.882
4 2 275 0.833
4 3 197 0.859
4 4 175 0.815
4 5 167 0.891
4 6 139 0.915
4 7 120 0.867
4 8 182 0.875
4 9 158 0.904
4 10 167 0.9
4 11 176 0.887
4 12 164 0.74
4 13 154 0.802
4 14 149 0.93
4 15 143 0.893
4 16 147 0.952
4 17 147 0.894
4 18 147 0.894
4 19 122 0.918
4 20 156 0.853
4 21 137 0.855
4 22 139 0.868
4 23 137 0.846
4 24 144 0.827
4 25 106 0.811
4 26 147 0.832
4 27 147 0.875
4 28 181 0.843
4 29 138 0.839
4 30 142 0.854
4 31 142 0.854
4 32 159 0.848
4 33 191 0.832
4 34 172 0.752
4 35 174 0.829
4 36 167 0.728
4 37 178 0.864
4 38 171 0.661
4 39 150 0.699
4 40 149 0.795
4 41 174 0.792
4 42 166 0.756
4 43 207 0.883
4 44 181 0.708
4 45 222 0.66
4 46 249 0.794
4 47 279 0.719
4 48 441 0.834
5 1 305 0.847
5 2 291 0.85
5 3 204 0.909
5 4 176 0.827
5 5 151 0.895
5 6 133 0.83
5 7 155 0.943
5 8 140 0.864
5 9 153 0.875
5 10 134 0.845
5 11 142 0.796
5 12 139 0.891
