row  column  size-1  circ-1
1 1 658 0.766
1 2 628 0.764
1 3 690 0.826
1 4 674 0.715
1 5 671 0.889
1 6 602 0.784
1 7 545 0.749
1 8 623 0.729
1 9 594 0.849
1 10 595 0.766
1 11 425 0.741
1 12 427 0.646
1 13 480 0.676
1 14 468 0.795
1 15 405 0.694
1 16 377 0.711
1 17 460 0.806
1 18 442 0.786
1 19 423 0.846
1 20 451 0.802
1 21 452 0.664
1 22 471 0.849
1 23 422 0.756
1 24 410 0.803
1 25 397 0.801
1 26 406 0.849
1 27 430 0.781
1 28 456 0.838
1 29 440 0.728
1 30 446 0.874
1 31 29 0.802
1 32 16 0.381
1 33 506 0.87
1 34 397 0.806
1 35 431 0.839
1 36 465 0.815
1 37 441 0.869
1 38 440 0.832
1 39 484 0.823
1 40 416 0.794
1 41 491 0.776
1 42 511 0.819
1 43 642 0.84
1 44 536 0.749
1 45 515 0.857
1 46 687 0.889
1 47 637 0.793
1 48 616 0.725
2 1 529 0.806
2 2 515 0.661
2 3 580 0.643
2 4 554 0.69
2 5 482 0.797
2 6 423 0.854
2 7 452 0.815
2 8 424 0.707
2 9 410 0.78
2 10 402 0.878
2 11 502 0.783
2 12 362 0.769
2 13 436 0.775
2 14 418 0.854
2 15 484 0.771
2 16 555 0.654
2 17 410 0.825
2 18 366 0.807
2 19 559 0.79
2 20 444 0.796
2 21 390 0.782
2 22 309 0.77
2 23 387 0.859
2 24 370 0.872
2 25 334 0.84
2 26 378 0.803
2 27 309 0.815
2 28 403 0.818
2 29 518 0.737
2 30 384 0.839
2 31 340 0.796
2 32 478 0.845
2 33 352 0.811
2 34 455 0.769
2 35 348 0.802
2 36 424 0.831
2 37 251 0.809
2 38 354 0.805
2 39 380 0.818
2 40 498 0.807
2 41 468 0.805
2 42 448 0.79
2 43 429 0.823
2 44 467 0.73
2 45 519 0.712
2 46 575 0.81
2 47 627 0.817
2 48 714 0.873
3 1 474 0.722
3 2 452 0.698
3 3 526 0.735
3 4 473 0.887
3 5 456 0.87
3 6 340 0.796
3 7 441 0.637
3 8 355 0.795
3 9 333 0.844
3 10 376 0.792
3 11 322 0.816
3 12 322 0.742
3 13 307 0.859
3 14 406 0.868
3 15 334 0.909
3 16 338 0.799
3 17 195 0.832
3 18 245 0.805
3 19 329 0.874
3 20 378 0.818
3 21 384 0.698
3 22 57 0.889
3 23 315 0.798
3 24 294 0.859
3 25 312 0.831
3 26 441 0.846
3 27 0 0.0
3 28 10 0.887
3 29 337 0.794
3 30 358 0.738
3 31 337 0.84
3 32 377 0.759
3 33 328 0.701
3 34 419 0.781
3 35 384 0.764
3 36 379 0.805
3 37 362 0.829
3 38 287 0.86
3 39 392 0.833
3 40 331 0.65
3 41 329 0.82
3 42 337 0.662
3 43 333 0.85
3 44 337 0.821
3 45 376 0.792
3 46 407 0.881
3 47 515 0.761
3 48 613 0.818
4 1 608 0.805
4 2 602 0.846
4 3 537 0.727
4 4 499 0.853
4 5 0 0.0
4 6 232 0.748
4 7 357 0.83
4 8 403 0.685
4 9 274 0.83
4 10 352 0.64
4 11 356 0.802
4 12 340 0.842
4 13 301 0.689
4 14 293 0.768
4 15 287 0.86
4 16 279 0.851
4 17 727 0.899
4 18 312 0.831
4 19 296 0.814
4 20 340 0.766
4 21 512 0.866
4 22 291 0.781
4 23 402 0.772
4 24 494 0.826
4 25 270 0.73
4 26 322 0.864
4 27 314 0.849
4 28 370 0.821
