row  column  size-1  circ-1
1 1 547 0.802
1 2 418 0.629
1 3 439 0.649
1 4 398 0.895
1 5 404 0.808
1 6 342 0.806
1 7 355 0.759
1 8 420 0.757
1 9 290 0.755
1 10 298 0.657
1 11 268 0.855
1 12 258 0.838
1 13 289 0.803
1 14 316 0.795
1 15 276 0.836
1 16 224 0.856
1 17 335 0.835
1 18 224 0.87
1 19 289 0.77
1 20 285 0.678
1 21 281 0.821
1 22 232 0.821
1 23 242 0.863
1 24 268 0.739
1 25 232 0.912
1 26 299 0.845
1 27 277 0.851
1 28 311 0.892
1 29 287 0.86
1 30 257 0.826
1 31 37 0.746
1 32 16 0.831
1 33 361 0.819
1 34 316 0.793
1 35 301 0.712
1 36 302 0.753
1 37 289 0.85
1 38 309 0.735
1 39 321 0.782
1 40 280 0.705
1 41 331 0.717
1 42 382 0.764
1 43 411 0.685
1 44 394 0.683
1 45 404 0.644
1 46 550 0.498
1 47 572 0.309
1 48 592 0.758
2 1 324 0.778
2 2 321 0.723
2 3 325 0.797
2 4 273 0.871
2 5 253 0.772
2 6 214 0.878
2 7 207 0.622
2 8 289 0.859
2 9 298 0.786
2 10 223 0.828
2 11 354 0.741
2 12 236 0.767
2 13 322 0.85
2 14 250 0.835
2 15 299 0.691
2 16 240 0.81
2 17 229 0.767
2 18 219 0.642
2 19 237 0.816
2 20 192 0.771
2 21 218 0.809
2 22 190 0.821
2 23 217 0.836
2 24 227 0.85
2 25 219 0.731
2 26 228 0.776
2 27 167 0.731
2 28 228 0.836
2 29 242 0.863
2 30 262 0.759
2 31 210 0.843
2 32 251 0.794
2 33 217 0.868
2 34 332 0.795
2 35 180 0.854
2 36 297 0.834
2 37 169 0.889
2 38 276 0.842
2 39 215 0.789
2 40 355 0.716
2 41 324 0.784
2 42 255 0.792
2 43 342 0.747
2 44 338 0.774
2 45 366 0.823
2 46 441 0.73
2 47 489 0.523
2 48 597 0.726
3 1 323 0.769
3 2 263 0.817
3 3 291 0.823
3 4 230 0.728
3 5 211 0.746
3 6 172 0.743
3 7 179 0.842
3 8 191 0.767
3 9 220 0.661
3 10 182 0.71
3 11 145 0.829
3 12 183 0.88
3 13 217 0.846
3 14 238 0.773
3 15 225 0.803
3 16 275 0.764
3 17 124 0.858
3 18 177 0.806
3 19 244 0.758
3 20 175 0.749
3 21 193 0.791
3 22 69 0.89
3 23 195 0.842
3 24 179 0.826
3 25 141 0.848
3 26 246 0.867
3 27 0 0.0
3 28 0 0.0
