row  column  size-1  circ-1
1 1 354 0.64
1 2 347 0.818
1 3 316 0.795
1 4 346 0.742
1 5 302 0.873
1 6 338 0.762
1 7 282 0.854
1 8 340 0.784
1 9 262 0.799
1 10 256 0.895
1 11 261 0.92
1 12 257 0.82
1 13 244 0.778
1 14 281 0.815
1 15 303 0.869
1 16 244 0.847
1 17 264 0.858
1 18 241 0.877
1 19 193 0.809
1 20 255 0.865
1 21 264 0.779
1 22 280 0.818
1 23 209 0.865
1 24 243 0.811
1 25 240 0.88
1 26 272 0.823
1 27 275 0.809
1 28 267 0.875
1 29 257 0.899
1 30 215 0.805
1 31 27 0.692
1 32 28 0.667
1 33 249 0.903
1 34 230 0.709
1 35 316 0.854
1 36 288 0.701
1 37 322 0.719
1 38 232 0.894
1 39 330 0.756
1 40 354 0.721
1 41 383 0.642
1 42 341 0.74
1 43 388 0.566
1 44 444 0.68
1 45 458 0.485
1 46 635 0.467
1 47 639 0.497
1 48 584 0.458
2 1 292 0.811
2 2 313 0.762
2 3 302 0.755
2 4 231 0.817
2 5 254 0.864
2 6 210 0.888
2 7 193 0.887
2 8 218 0.921
2 9 215 0.909
2 10 209 0.829
2 11 219 0.89
2 12 214 0.794
2 13 209 0.857
2 14 196 0.873
2 15 204 0.819
2 16 285 0.845
2 17 204 0.862
2 18 217 0.871
2 19 270 0.861
2 20 202 0.9
2 21 220 0.778
2 22 166 0.895
2 23 201 0.814
2 24 194 0.875
2 25 199 0.859
2 26 202 0.744
2 27 182 0.884
2 28 238 0.873
2 29 237 0.862
2 30 225 0.885
2 31 205 0.859
2 32 215 0.863
2 33 224 0.838
2 34 222 0.831
2 35 184 0.771
2 36 210 0.836
2 37 191 0.87
2 38 195 0.814
2 39 237 0.822
2 40 238 0.81
2 41 218 0.857
2 42 270 0.743
2 43 242 0.752
2 44 311 0.551
2 45 394 0.586
2 46 457 0.458
2 47 512 0.305
2 48 455 0.453
3 1 267 0.794
3 2 250 0.743
3 3 283 0.826
3 4 285 0.826
3 5 346 0.724
3 6 238 0.81
3 7 248 0.751
3 8 210 0.819
3 9 175 0.89
3 10 203 0.792
3 11 177 0.824
3 12 180 0.886
3 13 182 0.848
3 14 196 0.846
3 15 179 0.911
3 16 184 0.838
3 17 127 0.836
3 18 127 0.756
3 19 180 0.795
3 20 187 0.808
3 21 204 0.862
3 22 46 0.83
3 23 172 0.82
3 24 187 0.76
3 25 198 0.855
3 26 174 0.81
3 27 0 0.0
3 28 25 0.896
3 29 199 0.834
3 30 200 0.78
3 31 217 0.806
3 32 202 0.865
3 33 184 0.83
3 34 194 0.741
3 35 199 0.834
3 36 196 0.846
3 37 198 0.829
3 38 193 0.791
3 39 217 0.727
3 40 203 0.792
3 41 193 0.785
3 42 202 0.811
3 43 226 0.723
3 44 227 0.705
3 45 297 0.685
3 46 351 0.46
3 47 386 0.556
3 48 407 0.682
4 1 326 0.703
4 2 291 0.894
4 3 262 0.793
4 4 301 0.775
4 5 0 0.0
4 6 100 0.857
4 7 196 0.828
4 8 178 0.762
4 9 109 0.854
4 10 168 0.937
4 11 185 0.824
4 12 164 0.863
4 13 156 0.75
4 14 173 0.88
4 15 158 0.804
4 16 154 0.872
4 17 110 0.862
4 18 144 0.909
4 19 153 0.866
4 20 171 0.922
4 21 185 0.759
4 22 117 0.822
4 23 155 0.887
4 24 171 0.87
4 25 102 0.886
4 26 103 0.852
4 27 187 0.844
4 28 177 0.824
4 29 161 0.898
4 30 197 0.851
4 31 0 0.0
4 32 0 0.0
4 33 162 0.765
4 34 166 0.836
4 35 186 0.756
4 36 169 0.73
4 37 0 0.0
4 38 0 0.0
4 39 177 0.788
4 40 184 0.788
4 41 183 0.735
4 42 188 0.827
4 43 252 0.676
4 44 284 0.722
4 45 254 0.795
4 46 268 0.818
4 47 389 0.663
4 48 490 0.506
5 1 260 0.787
5 2 296 0.594
5 3 280 0.839
5 4 249 0.68
5 5 211 0.855
5 6 176 0.839
5 7 162 0.816
5 8 186 0.829
5 9 158 0.904
5 10 148 0.924
5 11 152 0.671
5 12 140 0.851
5 13 132 0.806
5 14 142 0.833
5 15 137 0.878
5 16 120 0.914
5 17 148 0.817
5 18 135 0.825
5 19 184 0.885
5 20 188 0.848
5 21 163 0.887
5 22 153 0.825
5 23 146 0.911
5 24 154 0.822
5 25 153 0.825
5 26 159 0.9
5 27 161 0.898
5 28 161 0.868
5 29 148 0.859
5 30 163 0.861
5 31 178 0.848
5 32 161 0.774
5 33 132 0.903
5 34 177 0.871
5 35 168 0.695
5 36 191 0.754
5 37 176 0.866
5 38 182 0.811
5 39 69 0.759
5 40 141 0.827
5 41 176 0.895
5 42 164 0.863
5 43 226 0.806
5 44 217 0.618
5 45 268 0.628
5 46 317 0.591
5 47 386 0.591
5 48 556 0.527
6 1 278 0.657
6 2 233 0.824
6 3 249 0.746
6 4 259 0.848
6 5 225 0.87
6 6 157 0.867
6 7 129 0.917
6 8 129 0.882
6 9 148 0.847
6 10 132 0.766
6 11 124 0.872
6 12 147 0.82
6 13 134 0.733
6 14 131 0.788
6 15 147 0.82
6 16 135 0.888
6 17 145 0.851
6 18 141 0.798
6 19 137 0.804
6 20 152 0.84
6 21 123 0.899
6 22 144 0.75
6 23 0 0.0
6 24 0 0.0
6 25 141 0.745
6 26 145 0.793
6 27 146 0.818
6 28 119 0.796
6 29 131 0.906
6 30 144 0.867
6 31 144 0.845
6 32 140 0.932
6 33 166 0.817
6 34 152 0.869
6 35 156 0.786
6 36 165 0.769
6 37 143 0.839
6 38 163 0.849
6 39 154 0.859
6 40 153 0.669
6 41 140 0.696
6 42 157 0.693
6 43 151 0.834
6 44 178 0.776
6 45 170 0.75
6 46 151 0.743
6 47 426 0.596
6 48 0 0.0
7 1 274 0.656
7 2 282 0.803
7 3 297 0.742
7 4 209 0.694
7 5 190 0.779
7 6 233 0.718
7 7 141 0.779
7 8 141 0.779
7 9 137 0.878
7 10 131 0.849
7 11 139 0.891
7 12 124 0.816
7 13 132 0.794
7 14 140 0.887
7 15 152 0.861
7 16 136 0.905
7 17 121 0.9
7 18 152 0.803
7 19 126 0.75
7 20 123 0.809
7 21 160 0.77
7 22 152 0.869
7 23 137 0.816
7 24 141 0.871
7 25 153 0.875
7 26 137 0.855
7 27 160 0.762
7 28 157 0.846
7 29 138 0.755
7 30 141 0.819
7 31 151 0.787
7 32 164 0.8
7 33 152 0.901
7 34 159 0.878
7 35 157 0.78
7 36 164 0.875
7 37 152 0.811
7 38 169 0.746
7 39 149 0.823
7 40 153 0.884
7 41 153 0.866
7 42 156 0.902
7 43 160 0.814
7 44 189 0.824
7 45 281 0.669
7 46 357 0.339
7 47 403 0.362
7 48 357 0.534
8 1 228 0.608
8 2 271 0.806
8 3 0 0.0
8 4 212 0.589
8 5 182 0.905
8 6 151 0.895
8 7 139 0.868
8 8 143 0.86
8 9 164 0.893
8 10 135 0.856
8 11 0 0.0
8 12 0 0.0
