row  column  size-1  circ-1
1 1 482 0.886
1 2 416 0.895
1 3 416 0.845
1 4 383 0.88
1 5 369 0.837
1 6 344 0.886
1 7 335 0.89
1 8 358 0.858
1 9 409 0.861
1 10 366 0.844
1 11 339 0.807
1 12 335 0.863
1 13 300 0.852
1 14 313 0.745
1 15 347 0.845
1 16 355 0.839
1 17 284 0.789
1 18 294 0.874
1 19 311 0.877
1 20 316 0.891
1 21 321 0.874
1 22 330 0.848
1 23 281 0.8
1 24 310 0.867
1 25 334 0.838
1 26 307 0.859
1 27 296 0.82
1 28 328 0.851
1 29 287 0.86
1 30 331 0.839
1 31 333 0.809
1 32 362 0.791
1 33 314 0.917
1 34 325 0.87
1 35 400 0.842
1 36 432 0.864
1 37 389 0.869
1 38 374 0.83
1 39 399 0.759
1 40 404 0.883
1 41 399 0.872
1 42 433 0.848
1 43 407 0.804
1 44 489 0.857
1 45 546 0.901
1 46 601 0.683
1 47 0 0.0
1 48 0 0.0
2 1 412 0.784
2 2 323 0.888
2 3 255 0.851
2 4 262 0.882
2 5 273 0.864
2 6 233 0.905
2 7 232 0.774
2 8 215 0.917
2 9 233 0.89
2 10 214 0.859
2 11 220 0.84
2 12 212 0.771
2 13 222 0.873
2 14 253 0.822
2 15 225 0.923
2 16 220 0.883
2 17 227 0.912
2 18 225 0.885
2 19 239 0.895
2 20 229 0.908
2 21 225 0.76
2 22 235 0.725
2 23 203 0.904
2 24 231 0.692
2 25 240 0.856
2 26 252 0.777
2 27 256 0.864
2 28 211 0.79
2 29 212 0.827
2 30 235 0.8
2 31 233 0.787
2 32 217 0.846
2 33 248 0.776
2 34 207 0.784
2 35 219 0.861
2 36 209 0.865
2 37 242 0.661
2 38 239 0.836
2 39 249 0.704
2 40 254 0.699
2 41 216 0.721
2 42 253 0.733
2 43 282 0.744
2 44 306 0.775
2 45 314 0.765
2 46 380 0.854
2 47 536 0.735
2 48 693 0.871
3 1 373 0.846
3 2 279 0.845
3 3 240 0.888
3 4 211 0.865
3 5 143 0.893
3 6 192 0.829
3 7 230 0.861
3 8 183 0.88
3 9 199 0.76
3 10 171 0.772
3 11 178 0.848
3 12 196 0.881
3 13 181 0.921
3 14 168 0.858
3 15 159 0.878
3 16 174 0.938
3 17 157 0.907
3 18 116 0.909
3 19 185 0.89
3 20 180 0.787
3 21 195 0.85
3 22 178 0.829
3 23 145 0.782
3 24 201 0.79
3 25 196 0.764
3 26 112 0.796
3 27 201 0.711
3 28 110 0.862
3 29 190 0.839
3 30 212 0.654
3 31 118 0.925
3 32 71 0.636
3 33 211 0.783
3 34 203 0.782
3 35 165 0.776
3 36 219 0.906
3 37 191 0.76
3 38 203 0.833
3 39 221 0.827
3 40 223 0.915
3 41 215 0.846
3 42 230 0.798
3 43 211 0.806
3 44 250 0.806
3 45 226 0.846
3 46 306 0.745
3 47 348 0.873
3 48 478 0.867
4 1 362 0.687
4 2 271 0.874
4 3 213 0.874
4 4 195 0.869
4 5 200 0.764
4 6 220 0.848
4 7 190 0.865
4 8 179 0.834
4 9 170 0.935
4 10 189 0.799
4 11 146 0.835
4 12 176 0.926
4 13 142 0.91
4 14 177 0.871
4 15 174 0.729
4 16 173 0.901
4 17 160 0.893
4 18 175 0.943
4 19 168 0.906
4 20 175 0.89
4 21 144 0.867
4 22 168 0.906
4 23 149 0.844
4 24 162 0.852
4 25 175 0.861
4 26 169 0.889
4 27 174 0.885
4 28 199 0.886
4 29 167 0.625
4 30 150 0.849
4 31 202 0.756
4 32 180 0.947
4 33 178 0.811
4 34 174 0.907
4 35 175 0.78
4 36 186 0.803
4 37 155 0.827
4 38 174 0.907
4 39 174 0.894
4 40 185 0.919
4 41 182 0.875
4 42 211 0.823
4 43 188 0.837
4 44 221 0.82
4 45 230 0.844
4 46 239 0.798
4 47 345 0.88
4 48 403 0.849
5 1 324 0.815
5 2 282 0.838
5 3 202 0.908
5 4 203 0.877
5 5 178 0.927
5 6 170 0.857
5 7 170 0.837
5 8 173 0.91
5 9 151 0.886
5 10 170 0.903
5 11 140 0.874
5 12 150 0.912
5 13 167 0.932
5 14 168 0.846
5 15 153 0.907
5 16 173 0.843
5 17 145 0.905
5 18 162 0.824
5 19 153 0.845
5 20 161 0.847
5 21 142 0.804
5 22 145 0.838
5 23 126 0.778
5 24 173 0.852
5 25 162 0.917
5 26 139 0.901
5 27 151 0.814
5 28 152 0.901
5 29 157 0.818
5 30 169 0.911
5 31 157 0.898
5 32 184 0.885
5 33 159 0.878
5 34 174 0.907
5 35 157 0.855
5 36 42 0.772
5 37 160 0.884
5 38 180 0.784
5 39 188 0.83
5 40 183 0.852
5 41 184 0.873
5 42 196 0.893
5 43 185 0.832
5 44 164 0.826
5 45 197 0.833
5 46 216 0.818
5 47 331 0.768
5 48 501 0.845
6 1 348 0.882
6 2 284 0.889
6 3 211 0.92
6 4 188 0.904
6 5 174 0.885
6 6 166 0.798
6 7 161 0.889
6 8 182 0.926
6 9 168 0.884
6 10 159 0.9
6 11 159 0.9
6 12 170 0.757
6 13 160 0.862
6 14 161 0.912
6 15 159 0.828
6 16 144 0.671
6 17 172 0.82
6 18 161 0.921
6 19 161 0.839
6 20 175 0.783
6 21 159 0.837
6 22 145 0.821
6 23 160 0.834
6 24 148 0.838
6 25 168 0.855
6 26 141 0.798
6 27 142 0.92
6 28 161 0.877
6 29 163 0.91
6 30 149 0.776
6 31 149 0.865
6 32 163 0.932
6 33 135 0.834
6 34 185 0.919
6 35 161 0.898
6 36 156 0.841
6 37 159 0.817
6 38 176 0.895
6 39 165 0.88
6 40 150 0.846
6 41 181 0.887
6 42 192 0.636
6 43 187 0.825
6 44 208 0.879
6 45 39 0.902
6 46 288 0.735
6 47 291 0.632
6 48 498 0.89
7 1 306 0.836
7 2 245 0.881
7 3 204 0.837
7 4 179 0.898
7 5 173 0.86
7 6 181 0.891
7 7 140 0.897
7 8 178 0.906
7 9 149 0.758
7 10 152 0.792
7 11 160 0.871
7 12 147 0.841
7 13 165 0.889
7 14 161 0.88
7 15 167 0.706
7 16 166 0.845
7 17 144 0.776
7 18 153 0.833
7 19 140 0.883
7 20 155 0.756
7 21 164 0.854
7 22 164 0.915
7 23 130 0.856
7 24 143 0.879
7 25 167 0.803
7 26 161 0.877
7 27 139 0.858
7 28 140 0.667
7 29 179 0.861
7 30 159 0.857
7 31 165 0.831
7 32 142 0.877
7 33 154 0.903
7 34 170 0.873
7 35 170 0.886
7 36 149 0.803
7 37 155 0.816
7 38 165 0.911
7 39 179 0.842
7 40 177 0.851
7 41 179 0.89
7 42 196 0.893
7 43 200 0.911
7 44 175 0.878
7 45 211 0.823
7 46 253 0.847
7 47 263 0.839
7 48 367 0.773
8 1 310 0.78
8 2 251 0.831
8 3 217 0.917
8 4 188 0.856
8 5 180 0.886
8 6 173 0.852
8 7 64 0.825
8 8 113 0.875
8 9 151 0.864
8 10 165 0.921
8 11 175 0.89
8 12 129 0.892
8 13 146 0.921
8 14 167 0.706
8 15 155 0.919
8 16 165 0.868
8 17 157 0.867
8 18 147 0.841
8 19 152 0.915
8 20 157 0.858
8 21 158 0.873
8 22 158 0.873
8 23 138 0.884
8 24 129 0.797
8 25 154 0.937
8 26 138 0.839
8 27 172 0.855
8 28 156 0.87
8 29 163 0.849
8 30 133 0.862
8 31 179 0.92
8 32 160 0.834
8 33 172 0.875
8 34 154 0.881
8 35 142 0.833
8 36 140 0.907
8 37 154 0.859
8 38 167 0.87
8 39 162 0.882
8 40 0 0.0
8 41 172 0.875
8 42 159 0.887
8 43 183 0.901
8 44 210 0.904
8 45 223 0.903
8 46 233 0.848
8 47 335 0.81
8 48 398 0.684
9 1 309 0.823
9 2 258 0.902
9 3 209 0.903
9 4 188 0.876
9 5 180 0.838
9 6 154 0.903
9 7 158 0.843
9 8 150 0.961
9 9 156 0.832
9 10 158 0.904
9 11 157 0.855
9 12 154 0.851
9 13 147 0.894
9 14 166 0.798
9 15 174 0.81
9 16 149 0.874
9 17 156 0.862
9 18 151 0.895
9 19 148 0.924
9 20 146 0.888
9 21 149 0.93
9 22 158 0.823
9 23 146 0.946
9 24 125 0.925
9 25 135 0.923
9 26 140 0.932
9 27 144 0.876
9 28 158 0.873
9 29 150 0.849
9 30 157 0.78
9 31 165 0.911
9 32 155 0.856
9 33 165 0.691
9 34 156 0.775
9 35 138 0.929
9 36 132 0.878
9 37 152 0.924
9 38 155 0.778
9 39 146 0.879
9 40 171 0.891
9 41 165 0.722
9 42 144 0.845
9 43 163 0.821
9 44 203 0.847
9 45 276 0.626
9 46 272 0.78
9 47 284 0.86
9 48 473 0.848
10 1 320 0.853
10 2 276 0.921
10 3 178 0.837
10 4 207 0.849
10 5 186 0.786
10 6 182 0.856
10 7 156 0.841
10 8 165 0.898
10 9 160 0.906
10 10 154 0.881
10 11 136 0.895
10 12 124 0.972
10 13 160 0.884
10 14 170 0.865
10 15 162 0.904
10 16 163 0.858
10 17 161 0.868
10 18 162 0.927
10 19 143 0.902
10 20 125 0.764
10 21 155 0.878
10 22 153 0.931
10 23 146 0.827
10 24 145 0.929
10 25 140 0.874
10 26 141 0.964
10 27 136 0.905
10 28 145 0.851
10 29 152 0.811
10 30 148 0.838
10 31 150 0.871
10 32 159 0.91
10 33 151 0.905
10 34 156 0.892
10 35 159 0.801
10 36 159 0.857
10 37 182 0.913
10 38 178 0.818
10 39 155 0.887
10 40 155 0.856
10 41 182 0.905
10 42 168 0.937
10 43 176 0.777
10 44 181 0.742
10 45 250 0.688
10 46 246 0.851
10 47 264 0.785
10 48 454 0.766
11 1 314 0.752
11 2 257 0.924
11 3 211 0.873
11 4 191 0.89
11 5 172 0.905
11 6 171 0.922
11 7 168 0.906
11 8 164 0.884
11 9 150 0.858
11 10 140 0.968
11 11 167 0.822
11 12 164 0.8
11 13 144 0.899
11 14 153 0.816
11 15 153 0.837
11 16 151 0.886
11 17 162 0.824
11 18 153 0.931
11 19 161 0.921
11 20 142 0.92
11 21 156 0.935
11 22 147 0.832
11 23 143 0.86
11 24 158 0.895
11 25 137 0.902
11 26 153 0.845
11 27 157 0.867
11 28 149 0.865
11 29 181 0.9
11 30 158 0.904
11 31 113 0.912
11 32 131 0.742
11 33 148 0.9
11 34 171 0.85
11 35 163 0.91
11 36 158 0.904
11 37 161 0.921
11 38 150 0.889
11 39 167 0.932
11 40 123 0.899
11 41 170 0.894
11 42 172 0.936
11 43 207 0.875
11 44 175 0.772
11 45 266 0.785
11 46 261 0.826
11 47 281 0.857
11 48 436 0.797
12 1 322 0.8
12 2 250 0.874
12 3 208 0.89
12 4 177 0.901
12 5 192 0.874
12 6 175 0.899
12 7 77 0.78
12 8 83 0.743
12 9 179 0.881
12 10 153 0.825
12 11 157 0.907
12 12 142 0.74
12 13 155 0.827
12 14 159 0.857
12 15 146 0.875
12 16 156 0.949
12 17 157 0.898
12 18 167 0.87
12 19 143 0.86
12 20 139 0.891
12 21 156 0.925
12 22 134 0.836
12 23 153 0.816
12 24 131 0.931
12 25 130 0.899
12 26 159 0.9
12 27 143 0.86
12 28 147 0.832
12 29 150 0.708
12 30 163 0.9
12 31 149 0.815
12 32 154 0.903
12 33 183 0.826
12 34 172 0.875
12 35 158 0.796
12 36 158 0.882
12 37 158 0.873
12 38 149 0.897
12 39 142 0.886
12 40 155 0.953
12 41 171 0.823
12 42 177 0.892
12 43 185 0.87
12 44 203 0.904
12 45 215 0.917
12 46 78 0.79
12 47 273 0.777
12 48 418 0.796
13 1 271 0.858
13 2 237 0.725
13 3 197 0.851
13 4 131 0.896
13 5 179 0.881
13 6 157 0.876
13 7 166 0.825
13 8 161 0.782
13 9 157 0.791
13 10 158 0.882
13 11 144 0.768
13 12 161 0.757
13 13 143 0.81
13 14 145 0.873
13 15 142 0.886
13 16 150 0.912
13 17 146 0.856
13 18 135 0.934
13 19 145 0.905
13 20 146 0.835
13 21 153 0.816
13 22 157 0.898
13 23 125 0.914
13 24 155 0.835
13 25 139 0.836
13 26 150 0.899
13 27 151 0.909
13 28 143 0.818
13 29 173 0.901
13 30 157 0.889
13 31 146 0.827
13 32 155 0.909
13 33 150 0.889
13 34 168 0.867
13 35 169 0.88
13 36 159 0.9
13 37 160 0.884
13 38 147 0.885
13 39 149 0.92
13 40 175 0.815
13 41 169 0.88
13 42 182 0.8
13 43 180 0.874
13 44 201 0.653
13 45 190 0.741
13 46 233 0.88
13 47 243 0.891
13 48 361 0.885
14 1 358 0.8
14 2 227 0.732
14 3 187 0.844
14 4 195 0.824
14 5 181 0.862
14 6 173 0.843
14 7 165 0.968
14 8 176 0.917
14 9 178 0.893
14 10 150 0.876
14 11 158 0.937
14 12 147 0.853
14 13 165 0.86
14 14 152 0.901
14 15 146 0.856
14 16 129 0.713
14 17 148 0.9
14 18 151 0.909
14 19 150 0.889
14 20 130 0.782
14 21 0 0.0
14 22 143 0.851
14 23 162 0.864
14 24 156 0.915
14 25 148 0.728
14 26 73 0.921
14 27 156 0.915
14 28 144 0.815
14 29 163 0.9
14 30 144 0.845
14 31 139 0.845
14 32 135 0.865
14 33 177 0.799
14 34 178 0.876
14 35 153 0.875
14 36 146 0.888
14 37 149 0.965
14 38 151 0.953
14 39 164 0.915
14 40 154 0.881
14 41 154 0.859
14 42 157 0.965
14 43 172 0.875
14 44 193 0.83
14 45 185 0.759
14 46 221 0.837
14 47 269 0.644
14 48 400 0.83
15 1 335 0.855
15 2 243 0.805
15 3 227 0.843
15 4 186 0.803
15 5 190 0.865
15 6 176 0.866
15 7 168 0.915
15 8 162 0.927
15 9 167 0.9
15 10 140 0.729
15 11 153 0.907
15 12 153 0.805
15 13 170 0.877
15 14 154 0.903
15 15 144 0.867
15 16 163 0.858
15 17 169 0.86
15 18 140 0.874
