row  column  size-1  circ-1
1 1 655 0.898
1 2 547 0.898
1 3 449 0.837
1 4 604 0.816
1 5 485 0.792
1 6 442 0.859
1 7 477 0.787
1 8 409 0.856
1 9 465 0.833
1 10 394 0.874
1 11 457 0.797
1 12 457 0.748
1 13 470 0.842
1 14 417 0.81
1 15 356 0.795
1 16 230 0.814
1 17 468 0.856
1 18 411 0.767
1 19 270 0.709
1 20 317 0.803
1 21 420 0.89
1 22 388 0.686
1 23 376 0.867
1 24 352 0.843
1 25 378 0.796
1 26 416 0.799
1 27 423 0.824
1 28 401 0.739
1 29 384 0.839
1 30 443 0.803
1 31 368 0.867
1 32 419 0.793
1 33 399 0.848
1 34 420 0.871
1 35 392 0.727
1 36 408 0.721
1 37 418 0.807
1 38 478 0.795
1 39 446 0.762
1 40 461 0.777
1 41 303 0.714
1 42 334 0.832
1 43 518 0.813
1 44 554 0.678
1 45 519 0.814
1 46 443 0.841
1 47 634 0.692
1 48 702 0.872
2 1 481 0.796
2 2 372 0.74
2 3 397 0.854
2 4 372 0.76
2 5 414 0.816
2 6 306 0.842
2 7 310 0.826
2 8 330 0.785
2 9 239 0.783
2 10 257 0.829
2 11 254 0.736
2 12 306 0.856
2 13 278 0.833
2 14 318 0.769
2 15 299 0.843
2 16 325 0.791
2 17 306 0.884
2 18 291 0.808
2 19 334 0.827
2 20 262 0.868
2 21 304 0.83
2 22 315 0.851
2 23 251 0.738
2 24 299 0.77
2 25 302 0.831
2 26 263 0.817
2 27 304 0.842
2 28 288 0.826
2 29 212 0.81
2 30 299 0.864
2 31 262 0.771
2 32 268 0.811
2 33 297 0.747
2 34 295 0.811
2 35 321 0.813
2 36 279 0.851
2 37 273 0.833
2 38 311 0.841
2 39 309 0.783
2 40 355 0.831
2 41 334 0.77
2 42 375 0.814
2 43 353 0.796
2 44 279 0.767
2 45 422 0.846
2 46 442 0.708
2 47 488 0.632
2 48 611 0.838
3 1 478 0.766
3 2 376 0.804
3 3 294 0.829
3 4 298 0.828
3 5 268 0.855
3 6 310 0.853
3 7 266 0.848
3 8 260 0.875
3 9 251 0.809
3 10 248 0.819
3 11 283 0.786
3 12 289 0.757
3 13 269 0.78
3 14 288 0.82
3 15 112 0.809
3 16 114 0.932
3 17 265 0.855
3 18 256 0.871
3 19 252 0.858
3 20 242 0.84
3 21 250 0.899
3 22 238 0.859
3 23 222 0.801
3 24 254 0.763
3 25 265 0.83
3 26 253 0.798
3 27 255 0.882
3 28 248 0.86
3 29 260 0.845
3 30 252 0.828
3 31 248 0.719
3 32 260 0.814
3 33 253 0.861
3 34 233 0.685
3 35 261 0.842
3 36 257 0.756
3 37 266 0.881
3 38 298 0.834
3 39 253 0.868
3 40 282 0.817
3 41 291 0.872
3 42 294 0.795
3 43 303 0.813
3 44 313 0.804
3 45 305 0.897
3 46 377 0.869
3 47 405 0.773
3 48 502 0.897
4 1 467 0.821
4 2 324 0.913
4 3 300 0.819
4 4 204 0.826
4 5 257 0.778
4 6 230 0.82
4 7 237 0.845
4 8 293 0.834
4 9 260 0.892
4 10 211 0.847
4 11 230 0.837
4 12 281 0.806
4 13 97 0.88
4 14 240 0.898
4 15 260 0.845
4 16 201 0.768
4 17 384 0.415
4 18 165 0.786
4 19 181 0.871
4 20 213 0.838
4 21 209 0.792
4 22 246 0.739
4 23 188 0.805
4 24 185 0.715
4 25 230 0.768
4 26 191 0.807
4 27 228 0.791
4 28 240 0.849
4 29 222 0.855
4 30 152 0.792
4 31 260 0.823
4 32 258 0.861
4 33 221 0.814
4 34 249 0.871
4 35 181 0.871
4 36 235 0.764
4 37 254 0.888
4 38 264 0.793
4 39 208 0.835
4 40 264 0.791
4 41 300 0.84
4 42 248 0.821
4 43 260 0.875
4 44 306 0.802
4 45 294 0.881
4 46 369 0.85
4 47 165 0.868
4 48 484 0.761
5 1 420 0.795
5 2 353 0.801
5 3 276 0.874
5 4 244 0.84
5 5 244 0.837
5 6 215 0.874
5 7 206 0.852
5 8 202 0.88
5 9 233 0.848
5 10 218 0.85
5 11 236 0.859
5 12 256 0.795
5 13 225 0.819
5 14 197 0.851
5 15 136 0.895
5 16 115 0.901
5 17 225 0.796
5 18 222 0.848
5 19 133 0.885
5 20 144 0.867
5 21 227 0.885
5 22 204 0.708
5 23 220 0.848
5 24 171 0.796
5 25 208 0.898
5 26 203 0.893
5 27 237 0.829
5 28 241 0.877
5 29 199 0.685
5 30 211 0.847
5 31 211 0.847
5 32 216 0.666
5 33 204 0.862
5 34 179 0.842
5 35 209 0.815
5 36 204 0.855
5 37 233 0.855
5 38 200 0.845
5 39 225 0.867
5 40 294 0.859
5 41 126 0.871
5 42 174 0.885
5 43 286 0.781
5 44 312 0.785
5 45 312 0.714
5 46 308 0.733
5 47 367 0.636
5 48 574 0.802
6 1 369 0.837
6 2 289 0.795
6 3 240 0.795
6 4 267 0.83
6 5 243 0.891
6 6 250 0.851
6 7 226 0.79
6 8 234 0.842
6 9 194 0.856
6 10 238 0.866
6 11 241 0.814
6 12 266 0.858
6 13 250 0.683
6 14 229 0.81
6 15 245 0.84
6 16 228 0.864
6 17 212 0.877
6 18 203 0.638
6 19 223 0.852
6 20 245 0.891
6 21 206 0.682
6 22 201 0.824
6 23 207 0.8
6 24 261 0.784
6 25 250 0.882
6 26 208 0.818
6 27 210 0.851
6 28 208 0.853
6 29 227 0.766
6 30 215 0.871
6 31 224 0.889
6 32 231 0.847
6 33 220 0.757
6 34 219 0.82
6 35 220 0.8
6 36 215 0.782
6 37 235 0.869
6 38 229 0.857
6 39 274 0.836
6 40 243 0.781
6 41 233 0.772
6 42 257 0.835
6 43 269 0.806
6 44 239 0.852
6 45 322 0.816
6 46 371 0.747
6 47 392 0.801
6 48 551 0.812
7 1 544 0.764
7 2 262 0.82
7 3 289 0.803
7 4 277 0.756
7 5 221 0.877
7 6 280 0.877
7 7 234 0.851
7 8 231 0.882
7 9 225 0.893
7 10 213 0.823
7 11 231 0.84
7 12 208 0.861
7 13 235 0.822
7 14 218 0.857
7 15 168 0.855
7 16 192 0.749
7 17 218 0.833
7 18 221 0.906
7 19 213 0.775
7 20 216 0.842
7 21 216 0.849
7 22 201 0.85
7 23 229 0.901
7 24 185 0.577
7 25 204 0.862
7 26 206 0.837
7 27 191 0.851
7 28 206 0.845
7 29 216 0.77
7 30 155 0.827
7 31 203 0.754
7 32 200 0.838
7 33 231 0.817
7 34 205 0.783
7 35 163 0.91
7 36 180 0.777
7 37 193 0.907
7 38 222 0.848
7 39 161 0.75
7 40 140 0.842
7 41 238 0.859
7 42 224 0.815
7 43 225 0.859
7 44 256 0.816
7 45 262 0.708
7 46 314 0.857
7 47 376 0.707
7 48 457 0.752
8 1 409 0.774
8 2 280 0.877
8 3 270 0.817
8 4 249 0.825
8 5 256 0.848
8 6 240 0.863
8 7 261 0.92
8 8 219 0.82
8 9 248 0.806
8 10 227 0.875
8 11 170 0.857
8 12 210 0.869
8 13 221 0.795
